Player,Country,Start,End,Matches,Innings,NotOuts,Runs,HighScore,HighScoreNotOut,Average,BallsFaced,StrikeRate,Hundreds,Fifties,Ducks,Fours,Sixes
Amjad Sher ,Fin,2019,2019,5,5,0,56,24,FALSE,11.2,36,155.5555556,0,0,0,1,4
JM How ,New Zealand,2007,2008,5,5,0,56,31,FALSE,11.2,67,83.58208955,0,0,0,5,1
P Manning ,Caym,2019,2019,6,6,1,56,28,FALSE,11.2,89,62.92134831,0,0,1,4,0
GM Hamilton ,Scotland,2007,2010,12,8,0,90,32,FALSE,11.25,110,81.81818182,0,0,0,6,1
DLS van Bunge ,Netherlands,2008,2013,14,12,4,90,24,FALSE,11.25,104,86.53846154,0,0,2,2,3
R Bakum ,Ghana,2019,2019,4,4,0,45,18,FALSE,11.25,45,100,0,0,1,4,2
Haseeb Amjad ,Hong Kong,2014,2016,18,10,6,45,12,TRUE,11.25,45,100,0,0,0,3,1
NJ Maddinson ,Australia,2013,2018,6,4,0,45,34,FALSE,11.25,35,128.5714286,0,0,0,6,1
Nazril Rahman ,MAL,2019,2020,11,6,2,45,24,TRUE,11.25,49,91.83673469,0,0,1,4,0
Yasar Haroon (),NA,2019,2019,4,4,0,45,29,FALSE,11.25,62,72.58064516,0,0,0,4,1
TG Southee ,New Zealand,2008,2021,80,35,13,249,39,FALSE,11.31818182,174,143.1034483,0,0,4,16,16
Arafat Sunny ,Bangladesh,2014,2016,10,6,3,34,10,FALSE,11.33333333,30,113.3333333,0,0,0,3,1
Hammad Azam ,Pakistan,2012,2013,5,4,1,34,21,FALSE,11.33333333,34,100,0,0,0,3,1
Mohammad Nawaz (3) ,Pakistan,2016,2021,19,5,2,34,18,TRUE,11.33333333,36,94.44444444,0,0,1,3,1
JD Nel ,Scotland,2007,2010,10,5,2,34,13,TRUE,11.33333333,25,136,0,0,1,3,1
OL Pitcher ,Bermuda,2008,2008,3,3,0,34,15,FALSE,11.33333333,53,64.1509434,0,0,0,1,0
A Sharafu ,United Arab Emirates,2020,2020,5,4,1,34,12,FALSE,11.33333333,33,103.030303,0,0,0,0,3
A Mansale ,VAN,2019,2019,14,14,0,159,38,FALSE,11.35714286,151,105.2980132,0,0,4,14,5
Alok Kapali ,Bangladesh,2007,2011,7,7,2,57,19,FALSE,11.4,85,67.05882353,0,0,2,3,1
GP Meade ,ITA,2019,2019,8,5,0,57,18,FALSE,11.4,63,90.47619048,0,0,0,4,1
KD Mills ,New Zealand,2005,2014,42,19,7,137,33,TRUE,11.41666667,123,111.3821138,0,0,4,11,5
NL McCullum ,New Zealand,2007,2016,63,41,15,299,36,TRUE,11.5,297,100.6734007,0,0,4,19,8
J Umanath ,Mex,2019,2019,7,7,1,69,25,FALSE,11.5,77,89.61038961,0,0,1,7,2
KM Dabengwa ,Zimbabwe,2006,2010,8,7,3,46,16,TRUE,11.5,40,115,0,0,0,4,2
JW Hastings ,Australia,2010,2016,9,6,2,46,15,FALSE,11.5,37,124.3243243,0,0,0,3,1
KJ Abbott ,South Africa,2013,2016,21,6,4,23,9,TRUE,11.5,20,115,0,0,0,2,0
AB Barath ,West Indies,2010,2011,2,2,0,23,15,FALSE,11.5,39,58.97435897,0,0,0,3,0
Bilawal Bhatti ,Pakistan,2013,2015,9,4,2,23,13,TRUE,11.5,14,164.2857143,0,0,1,2,1
DL Brangman ,Bermuda,2019,2019,5,4,2,23,23,TRUE,11.5,25,92,0,0,2,2,1
M Cope ,LUX,2019,2020,6,5,3,23,13,FALSE,11.5,33,69.6969697,0,0,0,3,0
N Master ,Botsw,2019,2019,2,2,0,23,21,FALSE,11.5,18,127.7777778,0,0,0,4,0
S Sohal ,United States of America,2019,2019,3,2,0,23,18,FALSE,11.5,29,79.31034483,0,0,0,1,1
Sohail Tanvir ,Pakistan,2007,2017,57,25,8,196,41,FALSE,11.52941176,164,119.5121951,0,0,2,16,9
PG Fulton ,New Zealand,2006,2012,12,12,1,127,25,FALSE,11.54545455,140,90.71428571,0,0,2,7,6
P Sarraf ,Nepal,2019,2020,12,11,2,104,27,TRUE,11.55555556,111,93.69369369,0,0,3,12,4
Sultan Ahmed ,Oman,2015,2017,17,12,3,104,37,TRUE,11.55555556,83,125.3012048,0,0,3,14,0
Mohamed Azzam ,Mald,2019,2020,10,9,2,81,17,TRUE,11.57142857,86,94.18604651,0,0,1,8,0
Shahzaib Hasan ,Pakistan,2009,2010,10,10,0,116,35,FALSE,11.6,130,89.23076923,0,0,3,13,3
CJO Smith ,Scotland,2007,2009,8,6,1,58,46,TRUE,11.6,54,107.4074074,0,0,3,6,0
Mirwais Ashraf ,Afghanistan,2010,2016,25,19,8,128,28,TRUE,11.63636364,115,111.3043478,0,0,2,5,8
CD de Lange ,Scotland,2015,2017,8,3,0,35,22,FALSE,11.66666667,22,159.0909091,0,0,0,2,2
L Hermida ,Mex,2019,2019,5,5,2,35,12,FALSE,11.66666667,50,70,0,0,0,1,0
Imran Anwar ,BHR,2019,2020,8,5,2,35,16,TRUE,11.66666667,44,79.54545455,0,0,0,2,0
VD Adewoye ,NGA,2019,2019,7,6,2,47,23,TRUE,11.75,42,111.9047619,0,0,2,4,2
DR Flynn ,New Zealand,2008,2012,5,5,0,59,23,FALSE,11.8,51,115.6862745,0,0,0,1,4
AK Perera ,Sri Lanka,2013,2019,6,5,0,59,16,FALSE,11.8,65,90.76923077,0,0,0,5,1
C Zavoiu ,ROM,2019,2020,7,5,0,59,27,FALSE,11.8,79,74.6835443,0,0,0,4,0
