text_score,text_score_expansion,hashtag,hasURL,isReply,length,tweet_topic_time_diff,semantic_overlap,#entityTypes,#entities,organization_entities,person_entities,work_entities,event_entities,species_entities,places_entities,nFollowers,nFriends,nFavorties,nListed,isVerified,isGeoEnabled,twitterAge,#tweetsPosted,relevanceJudge
-16,-16,1,0,0,87,7,0,1,1,0,0,1,0,0,0,309,357,30,2,0,0,1.785204,13181,0
-16,-16,0,0,1,48,5,0,1,1,0,0,1,0,0,0,1247,1201,19,14,0,1,2.388036,49995,0
-16,-16,0,0,0,44,3,0,1,1,0,1,0,0,0,0,83,127,1,0,0,0,1.111217,3049,0
-16,-16,0,0,0,41,9,0,1,3,0,0,0,0,1,0,328,266,2,0,0,1,1.373981,28739,0
-16,-16,1,0,0,136,6,0,0,2,0,0,0,0,0,0,58,0,0,0,0,0,1.347278,3105,0
-16,-16,0,0,0,69,9,0,0,1,0,0,0,0,0,0,642,398,4,6,0,0,1.648955,17999,0
-16,-16,0,0,1,63,0,0,1,1,0,0,0,0,0,1,44,220,2,0,0,0,2.980003,1230,0
-16,-16,0,0,0,82,4,0,1,1,0,0,1,0,0,0,514,377,1,10,0,0,2.602653,6749,0
-16,-16,0,0,1,62,8,0,1,1,0,0,1,0,0,0,16,23,2,1,0,0,1.096842,243,0
-16,-16,1,0,0,50,9,0,2,2,1,0,1,0,0,0,265,75,2,1,0,0,1.301008,2542,0
-16,-16,0,0,1,138,0,0,1,1,1,0,0,0,0,0,20,163,6,0,0,0,1.677964,187,0
-16,-16,0,0,0,85,9,0,1,4,0,0,1,0,0,0,8890,4071,2089,784,0,0,2.88123,61617,0
-16,-16,1,0,1,128,10,0,1,6,0,0,0,0,0,1,41710,470,1,2044,0,1,2.959331,3563,0
-16,-16,0,0,1,126,0,0,0,0,0,0,0,0,0,0,586,418,249,10,0,1,1.423142,66408,0
-16,-16,0,0,1,65,0,0,1,2,0,0,2,0,0,0,243,265,5,27,0,1,4.007052,10394,0
-16,-16,0,1,0,79,0,0,1,4,1,0,0,0,0,0,159,1,0,17,0,0,1.190735,2915,0
-16,-16,0,0,1,140,0,0,1,2,0,0,2,0,0,0,5,13,1,0,0,0,2.59837,37,0
-6.08517,-6.49953,0,0,1,82,6,0,0,1,0,0,0,0,0,0,507,197,210,3,0,0,2.610126,25304,0
-6.07091,-6.48914,0,0,0,97,7,0,1,2,0,0,2,0,0,0,168,150,5,3,0,0,1.468005,16307,0
-16,-16,0,1,0,93,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-16,-16,0,0,0,49,7,0,0,0,0,0,0,0,0,0,3630,209,29,14,0,0,2.265802,11036,0
-16,-16,0,0,0,28,7,0,0,0,0,0,0,0,0,0,54,50,5,0,0,1,1.141936,742,0
-16,-16,0,0,0,57,9,0,0,2,0,0,0,0,0,0,247,215,23,1,0,0,2.744445,36387,0
-16,-16,0,0,0,100,7,0,0,0,0,0,0,0,0,0,416,622,160,6,0,1,1.419401,9632,0
-16,-16,0,0,0,42,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-6.231,-6.75482,0,0,0,43,9,0,2,3,0,1,1,0,0,0,7,62,0,0,0,0,1.782144,22,0
-6.0836,-6.49905,0,0,1,135,2,0,0,1,0,0,0,0,0,0,19899,582,11,187,0,0,2.62592,10413,0
-16,-16,0,0,1,85,5,0,0,1,0,0,0,0,0,0,1532,1385,6,48,0,1,1.971592,29294,0
-6.0706,-6.48989,0,0,1,140,2,0,0,1,0,0,0,0,0,0,205,300,15,3,0,1,2.692915,4806,0
-6.084,-6.49944,0,0,0,123,3,0,1,1,1,0,0,0,0,0,307,77,148,7,0,0,2.613049,55928,0
-6.08202,-6.49746,0,0,1,99,3,0,0,1,0,0,0,0,0,0,465,190,375,45,0,0,4.490762,7417,0
-6.08993,-6.50429,1,0,0,137,4,0,0,1,0,0,0,0,0,0,198,217,8,1,0,0,1.779916,5693,0
-6.23299,-16,0,0,0,82,4,0,0,1,0,0,0,0,0,0,626,409,36,7,0,0,2.522285,34794,0
-16,-16,0,0,0,34,9,0,0,1,0,0,0,0,0,0,1134,792,30,11,0,0,1.513122,24424,0
-6.2294,-6.75322,0,0,0,31,4,0,0,0,0,0,0,0,0,0,586,584,0,24,0,0,2.39858,6389,1
-16,-16,0,0,1,40,9,0,0,0,0,0,0,0,0,0,178,239,156,4,0,0,2.47477,8090,0
-6.2314,-6.75521,0,0,0,48,1,0,0,1,0,0,0,0,0,0,157,251,2,0,0,1,1.127208,1726,1
-16,-16,0,0,0,28,4,0,0,0,0,0,0,0,0,0,53,56,3,0,0,0,1.11071,167,1
-6.23299,-16,0,0,0,74,2,0,0,2,0,0,0,0,0,0,165,147,16,0,0,0,2.529627,3650,1
-6.2298,-6.75362,0,0,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-16,-16,0,0,1,55,4,0,1,1,0,0,1,0,0,0,711,508,2007,20,0,0,1.908654,51070,0
-16,-16,0,0,0,57,4,0,0,0,0,0,0,0,0,0,185,212,16,5,0,1,2.256921,9042,0
-6.22752,-6.75241,0,0,0,59,5,0,0,1,0,0,0,0,0,0,264,236,10,3,0,0,2.034242,18182,0
-6.22911,-6.754,0,0,0,73,4,0,0,1,0,0,0,0,0,0,166,130,6,0,0,0,2.880846,8115,0
-6.23219,-6.75601,0,0,1,55,0,0,0,0,0,0,0,0,0,0,134,285,46,1,0,1,1.253303,4995,0
-16,-16,0,0,0,35,8,0,0,0,0,0,0,0,0,0,185,178,1,1,0,0,1.209409,4391,0
-6.2306,-6.75442,0,0,0,39,4,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,2.694393,11,0
-16,-16,1,0,0,92,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-16,-16,1,0,0,47,7,0,0,0,0,0,0,0,0,0,272,480,103,3,0,1,1.963434,5345,0
-16,-16,0,0,1,34,3,0,0,0,0,0,0,0,0,0,158,182,9,2,0,0,3.146049,11474,0
-6.22872,-6.7536,0,0,0,80,6,0,0,0,0,0,0,0,0,0,32030,737,13,271,1,0,2.883367,17030,1
-16,-16,0,0,0,50,4,0,0,0,0,0,0,0,0,0,2524,962,427,51,0,1,1.810184,24521,0
-16,-16,0,0,0,20,3,0,0,0,0,0,0,0,0,0,928,860,1,5,0,0,2.464779,8238,0
-6.2306,-6.75442,0,0,0,49,3,0,1,2,0,1,0,0,0,0,12,114,4,0,0,0,1.254569,228,1
-6.23259,-6.75641,0,0,0,53,0,0,0,1,0,0,0,0,0,0,304,317,5,9,0,0,1.200639,2322,0
-16,-16,0,0,0,39,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09946,2,0
-6.231,-6.75482,0,0,0,49,0,0,0,0,0,0,0,0,0,0,484,466,8,1,0,0,1.35783,4039,0
-16,-16,0,0,0,39,0,0,0,0,0,0,0,0,0,0,277,249,81,1,0,0,1.119356,2270,0
-16,-16,0,0,1,62,0,0,0,0,0,0,0,0,0,0,1564,707,132,8,0,1,2.017001,27527,0
-16,-16,1,0,1,74,6,0,0,0,0,0,0,0,0,0,840,307,1014,101,0,1,2.587841,14285,0
-16,-16,0,0,1,137,0,0,0,4,0,0,0,0,0,0,937,340,905,91,0,1,3.006036,7948,0
-16,-16,0,0,1,107,0,0,0,0,0,0,0,0,0,0,610,167,431,3,0,1,2.098435,25928,0
-16,-16,0,0,0,138,0,0,0,0,0,0,0,0,0,0,69,83,3,4,0,0,1.801115,1874,0
-16,-16,0,0,0,52,0,0,1,1,0,0,1,0,0,0,423,1124,11,11,0,0,1.725227,71224,0
-16,-16,0,0,0,61,0,0,0,1,0,0,0,0,0,0,309,348,0,4,0,0,1.440313,1999,0
-16,-16,1,0,1,130,0,0,0,0,0,0,0,0,0,0,623,497,216,26,0,1,2.910945,46711,0
-16,-6.75648,0,0,1,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6.22862,-6.75412,0,0,0,108,0,0,0,0,0,0,0,0,0,0,7630,890,190,209,0,0,2.881295,19575,0
-6.22703,-6.75254,0,0,0,78,0,0,2,4,0,1,1,0,0,0,531,406,35,13,0,0,1.851498,53668,0
-16,-16,0,0,1,22,2,0,0,0,0,0,0,0,0,0,614,562,10,8,0,0,1.869222,42318,0
-16,-16,1,0,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-16,-16,0,0,0,133,9,0,0,0,0,0,0,0,0,0,197,151,2,1,0,0,1.742811,6117,0
-16,-16,0,0,0,26,8,0,0,0,0,0,0,0,0,0,321,299,239,1,0,0,2.674718,30189,0
-16,-16,0,0,1,107,0,0,0,0,0,0,0,0,0,0,2146,1880,285,34,0,0,2.389103,58145,0
-16,-16,0,0,1,16,6,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,1.140772,1686,0
-16,-16,0,0,1,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-16,-16,0,0,1,30,7,0,0,0,0,0,0,0,0,0,200,89,36,7,0,1,1.712775,12754,0
-6.22861,-6.75242,0,0,0,15,4,0,0,0,0,0,0,0,0,0,925,914,122,2,0,0,2.941545,14819,0
-16,-16,0,0,1,21,2,0,0,0,0,0,0,0,0,0,471,433,11,4,0,1,1.782503,11371,0
-16,-16,0,0,1,21,4,0,0,0,0,0,0,0,0,0,561,731,15,1,0,0,1.234129,13699,0
-16,-16,0,0,1,19,4,0,0,0,0,0,0,0,0,0,232,581,8,9,0,0,2.072878,4309,0
-16,-16,0,0,0,72,0,0,0,1,0,0,0,0,0,0,1,8,0,0,0,0,1.074202,7,0
-16,-16,0,0,0,60,0,0,1,3,0,0,1,0,0,0,121,172,1,1,0,0,2.919996,421,0
-16,-16,0,1,0,106,0,0,1,3,0,0,1,0,0,0,620,630,107,42,0,1,2.037634,40256,0
-16,-16,0,0,0,87,0,0,2,2,0,1,1,0,0,0,2984,776,210,494,0,1,2.140396,56397,0
-16,-16,0,0,1,96,0,0,1,3,1,0,0,0,0,0,703,888,102,8,0,0,2.931009,20164,0
-16,-16,0,0,0,58,0,0,2,2,0,1,1,0,0,0,68,199,8,2,0,1,1.07423,289,0
-16,-16,0,0,0,125,0,0,0,2,0,0,0,0,0,0,432,449,100,20,0,1,2.403003,16174,0
-16,-16,0,1,0,40,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,1.744792,430,0
-16,-16,0,0,0,45,0,0,0,0,0,0,0,0,0,0,16,171,2,0,0,0,1.074239,172,0
-16,-16,0,0,1,51,0,0,0,0,0,0,0,0,0,0,3699,2006,139,700,0,1,1.18951,28773,0
-16,-16,0,0,0,136,0,0,1,4,0,0,1,0,0,0,362,203,0,7,0,0,1.219148,165,0
-16,-16,0,0,0,139,0,0,1,2,0,0,0,0,0,1,322,174,3,3,0,1,3.004025,2104,0
-16,-16,0,1,0,79,0,0,0,3,0,0,0,0,0,0,1286,1273,9,9,0,1,3.235435,33936,0
-16,-16,0,1,0,82,0,0,0,2,0,0,0,0,0,0,35,104,0,0,0,0,1.410447,590,0
-16,-16,0,1,0,82,0,0,0,2,0,0,0,0,0,0,712,710,11,9,0,1,1.366786,3567,0
-16,-16,0,1,0,81,0,0,0,1,0,0,0,0,0,0,1625,504,168,39,0,0,2.765254,31020,0
-16,-16,0,1,0,20,9,0,0,0,0,0,0,0,0,0,121,179,81,6,0,1,2.848705,5455,0
-16,-16,0,1,0,61,0,0,0,0,0,0,0,0,0,0,180,1159,323,3,0,0,1.156759,532,0
-16,-16,0,1,0,53,0,0,1,1,1,0,0,0,0,0,145,0,0,2,0,0,1.39151,18776,0
-16,-16,0,1,0,114,0,0,1,3,0,0,0,0,0,1,633,115,0,5,0,0,2.217365,73155,0
-16,-16,0,1,1,121,0,0,2,5,0,2,1,0,0,0,3176,420,5,52,0,0,1.129748,3000,0
-16,-16,1,0,0,46,0,0,0,0,0,0,0,0,0,0,12730,395,151,40,0,0,1.695811,30414,0
-16,-16,1,0,1,118,0,0,0,3,0,0,0,0,0,0,166,336,6,11,0,0,2.206834,1581,0
-16,-16,1,1,0,111,0,0,1,5,0,0,2,0,0,0,295,47,1,12,0,1,3.777961,4368,0
-16,-16,0,0,0,136,7,0,0,3,0,0,0,0,0,0,1384,1264,15,55,0,0,4.253257,8765,0
-16,-16,0,1,1,119,2,0,0,1,0,0,0,0,0,0,3509,3136,357,180,0,0,2.008139,44486,0
-16,-16,0,1,0,120,0,0,0,0,0,0,0,0,0,0,301,731,12,7,0,0,1.866897,20910,0
-16,-16,0,1,0,112,0,0,1,3,0,0,1,0,0,0,282,401,0,0,0,1,1.364218,39218,0
-16,-16,0,1,0,38,10,0,1,2,0,1,0,0,0,0,6069,5098,0,113,0,0,1.421607,12144,0
-16,-16,0,1,0,87,5,0,0,2,0,0,0,0,0,0,1192,2000,0,2,0,0,2.737937,3211,0
-16,-16,1,0,0,74,3,0,0,3,0,0,0,0,0,0,998,671,0,3,0,0,1.129922,24675,0
-6.17176,-16,1,0,1,136,1,0,1,3,1,0,0,0,0,0,359,522,0,18,0,1,2.938342,7443,0
-16,-16,0,0,1,68,0,0,1,2,0,0,1,0,0,0,2089,1114,16,65,0,1,2.437336,70384,0
-16,-16,1,0,0,84,1,0,1,2,0,0,0,0,0,1,1835,600,93,46,0,0,2.951542,105604,0
-16,-16,1,0,0,60,1,0,0,1,0,0,0,0,0,0,347,342,10,2,0,0,1.162897,17686,0
-16,-16,0,0,0,129,2,0,0,0,0,0,0,0,0,0,264,337,43,2,0,0,2.878175,7495,0
-16,-16,1,0,0,85,3,0,1,2,0,0,2,0,0,0,254,379,11,0,0,0,1.60635,4456,0
-6.23299,-16,1,0,0,72,2,0,0,1,0,0,0,0,0,0,464,302,38,2,0,0,2.483844,14095,0
-16,-16,1,0,0,87,1,0,2,2,1,0,1,0,0,0,576,119,12,8,0,0,2.965071,46120,0
-16,-16,1,0,0,47,0,0,1,3,0,0,1,0,0,0,818,1022,103,5,0,0,2.815408,21816,0
-16,-16,1,0,0,84,3,0,1,3,0,0,1,0,0,0,386,206,8,4,0,0,3.056709,10554,0
-16,-16,1,0,0,76,0,0,0,0,0,0,0,0,0,0,1080,1141,40,19,0,1,1.790859,45650,0
-16,-16,1,0,0,99,3,0,0,1,0,0,0,0,0,0,716,230,73,7,0,0,2.973877,27337,0
-16,-16,1,0,0,71,3,0,1,3,2,0,0,0,0,0,740,264,21,61,0,1,4.48269,2805,0
-16,-16,1,0,0,92,1,0,0,0,0,0,0,0,0,0,75,96,2,0,0,1,2.664915,571,0
-6.2306,-6.75442,0,0,0,49,3,0,1,2,0,0,0,0,0,1,800,338,583,5,0,1,1.647971,55396,0
-16,-16,0,0,0,140,0,0,0,2,0,0,0,0,0,0,48,136,4,0,0,1,4.872883,208,0
-16,-16,0,0,1,76,0,0,0,0,0,0,0,0,0,0,164,275,48,5,0,0,1.273706,530,0
-16,-16,0,0,0,70,0,0,0,0,0,0,0,0,0,0,2338,298,239,33,0,0,2.906995,57495,0
-16,-16,0,0,1,73,0,0,0,0,0,0,0,0,0,0,51,83,5,0,0,1,1.414791,94,0
-16,-16,0,0,1,40,0,0,0,0,0,0,0,0,0,0,408,351,4,0,0,1,1.516228,22557,0
-16,-16,0,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-16,-16,0,0,1,30,0,0,1,1,0,1,0,0,0,0,1322,409,20,13,0,0,2.795579,35412,0
-16,-16,0,0,0,38,0,0,0,1,0,0,0,0,0,0,400,383,28,0,0,0,1.128607,7637,0
-16,-16,0,0,1,40,0,0,0,0,0,0,0,0,0,0,505,319,21,3,0,1,2.710842,36477,0
-16,-16,0,0,1,68,0,0,0,0,0,0,0,0,0,0,966,489,10,7,0,0,1.69199,5020,0
-16,-16,0,0,0,31,0,0,0,0,0,0,0,0,0,0,704,673,6,1,0,0,1.856114,10355,0
-16,-16,0,0,1,91,0,0,1,1,0,0,0,0,1,0,560,488,36,5,0,1,1.385626,15390,0
-16,-16,0,0,1,34,0,0,1,2,1,0,0,0,0,0,259,205,76,2,0,0,2.629296,12279,0
-16,-16,0,0,1,64,0,0,0,0,0,0,0,0,0,0,95,84,2,2,0,1,1.849133,6906,0
-16,-16,0,0,0,94,0,0,1,2,1,0,0,0,0,0,924,1132,5,5,0,0,1.856846,20627,0
-16,-16,0,0,0,136,0,0,2,3,1,0,1,0,0,0,201,20,10,6,0,1,2.790627,6976,0
-16,-16,0,0,0,26,0,0,0,0,0,0,0,0,0,0,569,381,4,3,0,0,1.338431,11085,0
-16,-16,0,0,1,40,9,0,0,1,0,0,0,0,0,0,419,226,104,9,0,0,2.656163,21891,0
-16,-16,0,0,0,122,9,0,1,1,0,0,1,0,0,0,842,258,61,23,0,1,2.166382,120750,0
-16,-16,1,0,1,138,9,0,0,1,0,0,0,0,0,0,1123,989,9,5,0,1,2.453364,24672,0
-16,-16,0,0,0,141,9,0,3,6,1,1,2,0,0,0,65,132,9,1,0,1,1.884236,4826,0
-16,-16,0,0,1,77,9,0,1,3,0,1,0,0,0,0,435,387,39,1,0,1,1.585124,14117,0
-16,-16,0,0,0,57,9,0,1,2,0,0,2,0,0,0,531,466,22,11,0,0,2.880552,48731,0
-16,-16,0,0,1,55,9,0,0,2,0,0,0,0,0,0,746,753,98,7,0,1,1.229644,27504,0
-16,-16,1,0,0,94,9,0,1,3,0,1,0,0,0,0,187,197,2,0,0,0,1.16881,2018,0
-16,-16,0,0,1,81,9,0,1,1,0,0,1,0,0,0,94,67,4,2,0,0,1.359141,36132,0
-16,-16,1,0,0,126,9,0,0,0,0,0,0,0,0,0,535,507,48,4,0,0,1.139404,27678,0
-16,-16,0,0,1,62,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-16,-16,0,0,1,50,9,0,0,0,0,0,0,0,0,0,122,83,2,1,0,0,1.125765,1363,0
-16,-16,0,0,1,103,9,0,0,1,0,0,0,0,0,0,415,458,30,1,0,1,1.431123,17617,0
-16,-16,0,0,0,42,9,0,0,2,0,0,0,0,0,0,1045,798,105,1,0,0,1.488076,35709,0
-16,-16,1,0,0,138,9,0,0,1,0,0,0,0,0,0,516,464,22,2,0,0,2.55008,19110,0
-16,-16,0,0,0,32,9,0,0,2,0,0,0,0,0,0,546,726,26,1,0,1,2.935707,10708,0
-16,-16,0,0,1,97,9,0,0,0,0,0,0,0,0,0,1323,824,29,15,0,0,2.39976,67950,0
-16,-16,0,0,1,112,9,0,0,0,0,0,0,0,0,0,377,563,6,17,0,1,1.68751,8308,0
-16,-16,0,0,0,137,9,0,2,6,1,0,4,0,0,0,656,839,1419,21,0,0,2.82341,29615,0
-16,-16,1,0,0,65,10,0,1,3,0,0,1,0,0,0,579,595,24,3,0,0,2.184092,20064,0
-6.2314,-6.75521,0,1,0,36,3,0,0,0,0,0,0,0,0,0,109,252,16,15,0,0,3.195995,2734,1
-16,-16,1,0,0,64,9,0,0,0,0,0,0,0,0,0,546,384,33,2,0,0,2.240882,13587,0
-6.23335,-6.75608,1,0,0,32,9,0,0,1,0,0,0,0,0,0,58,62,2,0,0,0,1.640388,1823,0
-16,-16,0,0,1,90,9,0,1,1,0,0,1,0,0,0,587,425,12,13,0,0,2.683141,4336,0
-16,-16,0,0,0,22,9,0,0,0,0,0,0,0,0,0,890,895,26,31,0,1,1.757105,21336,0
-16,-16,0,0,0,49,9,0,1,2,1,0,0,0,0,0,225,202,2,2,0,1,1.560351,14746,0
-16,-16,0,0,1,104,9,0,0,0,0,0,0,0,0,0,2164,2257,131,17,0,1,1.409225,47539,0
-16,-16,1,0,1,52,9,0,0,0,0,0,0,0,0,0,222,218,28,0,0,0,2.120257,4735,0
-16,-16,0,0,0,61,9,0,1,1,0,1,0,0,0,0,39,185,0,0,0,0,1.393299,717,0
-16,-16,0,0,0,34,9,0,0,0,0,0,0,0,0,0,160,130,5,0,0,1,2.321515,4381,0
-16,-6.75648,0,0,0,22,0,0,1,1,0,0,1,0,0,0,790,1292,16,22,0,0,2.803746,27901,0
-16,-16,0,0,1,40,0,0,0,1,0,0,0,0,0,0,866,522,159,5,0,1,3.022871,21750,0
-16,-16,0,0,0,104,9,0,0,0,0,0,0,0,0,0,591,1131,85,68,0,0,1.237979,16708,0
-16,-16,1,0,0,56,9,0,1,1,1,0,0,0,0,0,302,397,18,1,0,0,1.993127,5460,0
-16,-16,0,0,1,94,9,0,0,0,0,0,0,0,0,0,700,711,13,1,0,0,1.905139,30409,0
-16,-16,0,0,1,91,4,0,0,1,0,0,0,0,0,0,202,378,27,1,0,0,1.526872,13958,0
-16,-16,0,0,0,44,9,0,0,0,0,0,0,0,0,0,853,1139,6,2,0,1,1.477749,12138,0
-16,-16,0,0,1,67,9,0,1,2,0,0,1,0,0,0,85,145,6,4,0,1,2.574563,525,0
-16,-16,1,0,0,117,4,0,1,2,0,0,2,0,0,0,98,103,140,1,0,0,1.673234,11755,0
-16,-16,1,0,0,69,4,0,1,1,0,0,1,0,0,0,8,41,2,0,0,0,1.105963,80,1
-16,-16,1,0,0,98,8,0,1,1,0,1,0,0,0,0,346,191,8,1,0,1,1.382012,37286,0
-16,-16,1,0,1,89,4,0,0,2,0,0,0,0,0,0,1107,1885,84,33,0,0,3.179647,27207,1
-16,-16,1,0,0,137,6,0,0,0,0,0,0,0,0,0,269,545,71,9,0,0,1.346613,10448,0
-16,-16,1,0,0,135,8,0,0,0,0,0,0,0,0,0,1539,925,2,69,0,0,2.975084,4772,0
-16,-16,1,1,0,38,8,0,0,1,0,0,0,0,0,0,1660,38,0,32,0,0,2.849085,854,1
-16,-16,0,0,0,136,7,0,0,1,0,0,0,0,0,0,303,0,0,0,0,0,2.704503,5191,0
-16,-16,1,0,0,134,7,0,2,4,2,1,0,0,0,0,73876,74388,0,644,0,0,3.331735,30847,0
-16,-6.75648,1,0,0,30,0,0,1,1,1,0,0,0,0,0,480,319,28,2,0,0,1.515929,15550,0
-16,-16,0,0,0,44,0,0,0,1,0,0,0,0,0,0,365,394,2,1,0,1,1.69126,7824,0
-16,-16,1,0,1,41,0,0,0,0,0,0,0,0,0,0,102,126,18,0,0,0,1.074971,7341,0
-16,-16,0,0,1,45,0,0,0,0,0,0,0,0,0,0,1231,484,8,10,0,1,2.185519,12636,0
-6.23335,-6.75608,0,0,0,21,0,0,0,0,0,0,0,0,0,0,69,89,9,2,0,0,1.467101,2438,0
-16,-16,0,0,0,50,0,0,0,0,0,0,0,0,0,0,762,498,3,1,0,0,1.321317,15198,0
-16,-16,0,0,0,136,4,0,2,7,0,1,3,0,0,0,675,263,0,47,0,0,2.032418,489,0
-16,-16,0,0,1,31,0,0,0,0,0,0,0,0,0,0,816,817,17,7,0,0,1.546528,19233,0
-16,-16,0,0,1,47,0,0,0,0,0,0,0,0,0,0,2945,2356,4,9,0,0,1.664269,10212,0
-6.23295,-6.75568,0,0,0,19,0,0,0,0,0,0,0,0,0,0,319,360,13,1,0,0,1.464206,11325,0
-6.2294,-6.75322,0,0,1,37,0,0,0,0,0,0,0,0,0,0,2404,430,135,60,0,0,2.697357,88215,0
-16,-16,0,0,1,41,0,0,0,0,0,0,0,0,0,0,328,498,38,0,0,0,2.891655,9391,0
-16,-16,0,0,1,35,0,0,0,0,0,0,0,0,0,0,965,771,161,40,0,1,2.022989,45182,0
-16,-16,0,0,0,24,0,0,1,1,0,0,1,0,0,0,970,735,55,20,0,0,2.137773,38281,0
-6.07289,-6.49112,0,0,1,127,5,0,1,3,0,0,1,0,0,0,107,97,7,0,0,1,1.774254,6564,0
-6.06743,-6.48672,0,0,1,128,5,0,0,4,0,0,0,0,0,0,1778,1998,1147,60,0,0,2.957431,126672,0
-6.07289,-6.49112,0,0,1,140,2,0,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-6.08676,-6.50112,0,0,0,127,0,0,1,2,0,0,2,0,0,0,1021,466,54,6,0,0,1.438701,38000,0
-6.08279,-6.49715,0,0,0,48,1,0,0,1,0,0,0,0,0,0,176,385,4,0,0,0,2.281669,4820,0
-16,-16,0,1,0,32,0,0,0,0,0,0,0,0,0,0,5183,5446,0,41,0,0,1.332166,51943,0
-16,-16,0,1,0,65,8,0,0,2,0,0,0,0,0,0,5382,1205,13,408,0,0,2.912131,5360,0
-16,-16,1,1,0,53,6,0,0,0,0,0,0,0,0,0,269,292,0,17,0,0,4.067445,172,0
-16,-16,0,0,1,40,0,0,0,0,0,0,0,0,0,0,377,213,56,22,0,0,1.284523,22398,0
-16,-16,0,0,0,133,0,0,0,1,0,0,0,0,0,0,374,188,6,0,0,0,2.390641,11702,0
-16,-16,0,0,0,25,0,0,0,0,0,0,0,0,0,0,220,278,13,1,0,0,2.280231,5698,0
-16,-16,0,0,1,70,0,0,0,0,0,0,0,0,0,0,244,258,1,6,0,0,2.837679,4986,0
-16,-16,0,0,1,63,0,0,0,0,0,0,0,0,0,0,1300,1055,26,25,0,0,2.705471,30412,0
-16,-16,0,0,0,35,0,0,0,0,0,0,0,0,0,0,500,349,127,19,0,0,2.334184,21296,0
-16,-16,0,0,0,116,0,0,0,0,0,0,0,0,0,0,104,101,6,1,0,1,2.349099,4684,0
-16,-16,0,0,0,33,0,0,0,0,0,0,0,0,0,0,580,527,4,5,0,0,1.239409,31084,0
-6.07922,-6.49636,1,0,0,140,8,0,0,1,0,0,0,0,0,0,2367,318,106,58,0,0,3.004133,13550,0
-6.07884,-6.49428,0,0,1,63,2,0,0,0,0,0,0,0,0,0,304,611,5,0,0,0,1.385814,5441,0
-16,-16,0,0,1,47,0,0,0,0,0,0,0,0,0,0,1243,848,50,41,0,1,2.985386,41152,0
-16,-16,0,0,0,40,0,0,0,1,0,0,0,0,0,0,82,81,10,0,0,0,1.474345,1910,0
-16,-16,0,0,0,29,0,0,0,0,0,0,0,0,0,0,419,393,30,1,0,0,1.091558,15593,0
-16,-16,0,0,1,39,0,0,0,0,0,0,0,0,0,0,1081,1066,58,6,0,0,2.867164,45613,0
-16,-16,0,0,1,51,0,0,0,0,0,0,0,0,0,0,345,913,378,5,0,0,1.31398,15843,0
-16,-16,0,0,0,31,0,0,0,0,0,0,0,0,0,0,67,127,0,3,0,1,2.643752,93,0
-6.22464,-6.75015,0,0,0,44,0,0,1,1,1,0,0,0,0,0,474,390,11,4,0,1,2.67217,17062,0
-16,-16,0,0,0,46,0,0,0,0,0,0,0,0,0,0,198,243,0,1,0,0,1.190131,2309,0
-16,-16,0,0,0,55,0,0,1,1,0,0,1,0,0,0,257,284,7,3,0,1,2.667461,7655,0
-6.2306,-6.75442,0,0,1,43,0,0,0,0,0,0,0,0,0,0,959,853,394,10,0,0,3.012344,94079,0
-16,-16,0,0,0,46,0,0,0,1,0,0,0,0,0,0,47,136,212,0,0,0,1.513421,2346,0
-16,-16,1,0,0,47,0,0,0,0,0,0,0,0,0,0,1718,903,57,11,0,0,1.557967,55469,0
-16,-16,1,0,0,76,5,0,1,1,0,1,0,0,0,0,226,228,62,3,0,1,1.24407,8926,0
-16,-16,1,0,0,72,5,0,0,2,0,0,0,0,0,0,2426,2648,43,16,0,0,1.498223,19203,0
-16,-16,1,0,1,58,6,0,1,2,0,0,1,0,0,0,405,421,435,3,0,0,2.247771,30896,0
-16,-16,1,0,0,83,7,0,0,0,0,0,0,0,0,0,679,595,115,24,0,1,2.879089,24352,0
-16,-16,1,0,0,66,8,0,1,1,0,0,1,0,0,0,1200,1859,14,16,0,0,2.02371,2115,0
-16,-16,1,0,0,70,9,0,0,1,0,0,0,0,0,0,6711,6522,351,723,0,1,1.271108,55026,0
-16,-16,1,0,0,95,9,0,0,2,0,0,0,0,0,0,2930,2588,135,19,0,0,1.634361,65787,0
