Game_ID,Game_Name,Released_Year,Game_Type,Age_Category,Min_Players,Max_Players,Average_Complexity,Complexity_Raters,Average_Play_Time,Owner_Number,Trader_Number,HighInterest_Number,Interest_Number,Rater_Number,Comment_Number,Average_Rating
17194,Shadowlord!,1983,BaseGame,5 to under 12,2,4,2.2941,34,150,859,110,7,37,322,186,5.54522
63418,Tavern Brawl,2014,BaseGame,5 to under 12,2,2,1,1,15,19,1,0,7,4,7,8.75
65495,Gang Up! 'A criminally fun card game!',2015,BaseGame,5 to under 12,3,5,1,1,30,28,0,1,7,5,4,7.6
18551,Cat & Mouse,2001,BaseGame,5 to under 12,2,4,1.0833,12,15,192,11,4,15,101,57,4.86911
12861,Strand-Cup,2000,BaseGame,5 to under 12,4,8,1.1923,26,45,327,25,8,16,181,73,6.16105
18010,Express Monopoly Card Game,1993,BaseGame,5 to under 12,2,4,1.125,8,20,228,15,0,5,81,27,5.14691
18186,Myth Fortunes,1990,BaseGame,5 to under 12,2,6,2,6,90,251,29,7,13,86,38,4.9436
24712,The Famous Robin Hood Card Game,1988,BaseGame,under 5,2,6,1,2,45,38,1,2,2,15,4,4.36
43355,Golden Mile,1987,BaseGame,5 to under 12,2,6,1,1,30,3,0,0,0,1,2,6
40651,Classic Battletech Starterbook: Wolf and Blake,2008,PremiumGame,12 to under 18,2,6,2,3,120,59,0,1,8,12,1,7.425
9758,Mythotopia,2014,BaseGame,12 to under 18,2,4,3.08,75,120,1522,61,165,535,745,283,7.15087
62542,Tomoe,2014,BaseGame,12 to under 18,2,2,3,1,30,8,1,0,3,2,1,8
14516,Starfight,2004,BaseGame,5 to under 12,2,4,1.3333,6,30,93,1,3,33,42,24,6.80714
16686,Tactics (25th Anniversary Edition),1983,BaseGame,12 to under 18,2,2,2.7143,7,120,121,11,6,9,31,18,5.87097
70235,Recall of Cthulhu,2016,BaseGame,under 5,2,4,1,1,30,0,0,0,0,1,1,8
8324,Storm Over Stalingrad,2006,BaseGame,12 to under 18,2,2,2.2,95,180,1074,40,67,165,483,234,7.18159
62032,Mythic Battles: Expansion 2  Tribute of Blood,2014,PremiumGame,12 to under 18,2,4,3,2,45,110,2,10,17,15,5,7.85333
10890,The Walled City: Londonderry & Borderlands,2014,BaseGame,12 to under 18,2,4,3.1304,23,60,355,14,58,200,211,77,7.38417
16235,Frog Juice,1995,BaseGame,5 to under 12,2,4,1.2391,46,30,933,92,5,22,412,214,5.60529
40328,Tannhuser: Daedalus,2011,PremiumGame,12 to under 18,2,2,2.8333,6,60,718,14,35,80,92,30,7.57155
10904,Runebound (First Edition),2004,BaseGame,12 to under 18,1,6,2.5247,162,120,1491,133,31,128,1420,677,6.19447
7768,Founding Fathers,2010,BaseGame,12 to under 18,3,5,2.7286,140,90,1373,73,275,729,1380,481,7.02455
46719,Quest Crawler,2010,BaseGame,under 5,1,1,2,1,120,6,0,0,9,1,3,3
11506,Test of Fire: Bull Run 1861,2011,BaseGame,5 to under 12,2,2,1.8889,45,45,469,35,19,65,242,112,6.57312
29782,Push,2001,BaseGame,under 5,2,4,1,1,30,9,0,3,3,13,7,6.73077
18481,Banana Balance,2011,BaseGame,5 to under 12,2,4,1.2,5,5,159,4,1,5,55,19,4.46182
16295,Sabotage,1985,BaseGame,5 to under 12,2,2,1.6,5,30,140,26,5,12,58,33,5.81207
11732,Castle Knights,2007,BaseGame,5 to under 12,2,4,1.0526,19,10,370,24,32,90,183,81,6.66694
67026,Despicable Me Game of Life,2015,BaseGame,5 to under 12,2,4,1.5,2,45,11,0,0,1,6,3,4.91667
47181,Haflinger & Co.,2010,BaseGame,5 to under 12,2,5,1,1,30,26,2,1,2,8,1,5.5625
16993,Monopoly: The Beatles Collector's Edition,2008,BaseGame,5 to under 12,2,6,2.25,4,120,138,7,1,7,35,8,5.55714
59132,Mythic Battles: Heracles Promo card,2013,PremiumGame,12 to under 18,2,4,3,1,45,104,20,3,5,14,5,7.16429
15503,Lee Invades the North,1988,BaseGame,12 to under 18,2,2,2.4286,7,120,165,12,4,3,31,21,6.55645
8599,Tiki Topple,2008,BaseGame,5 to under 12,2,4,1.3433,134,20,1594,66,44,145,1169,365,6.40871
17341,Luck Plus,1983,BaseGame,5 to under 12,2,8,1.1667,6,20,184,19,3,6,43,29,5.43488
16783,Cirondo,1991,BaseGame,under 5,2,4,3,14,90,128,13,7,9,60,28,5.59667
43979,Check Your 6! Air War Korea,2010,PremiumGame,under 5,2,10,2.5,2,120,36,0,4,8,8,5,8.3125
22947,U.S. Rails,1996,BaseGame,12 to under 18,2,6,3,2,90,43,4,5,4,9,10,5
15473,221B Baker St.: Sherlock Holmes & the Time Machine,1996,BaseGame,12 to under 18,2,6,2.1333,15,45,529,92,9,20,170,103,5.73912
17904,4th Corner,2007,BaseGame,5 to under 12,2,8,1.5714,7,20,30,6,3,4,32,22,4.96875
29512,Volley & Thunder,1981,BaseGame,under 5,2,2,2,1,120,15,5,1,1,4,6,6.25
14791,Diceland: Dragons,2005,BaseGame,5 to under 12,2,4,1.8333,6,20,145,7,5,10,43,24,6.48953
51567,Villains and Vigilantes Card Game,2011,BaseGame,12 to under 18,2,4,3,1,60,51,0,5,21,8,1,7.625
51816,ZOMBIE APOCALYPSE Card Game,2011,BaseGame,12 to under 18,2,4,2,1,25,9,0,1,1,5,2,5.8
46913,Gormiti: The Trading Card Game,2009,BaseGame,5 to under 12,2,2,1.5,2,30,10,0,0,0,6,3,3.83333
35318,Srebrna flota,1994,BaseGame,under 5,2,8,3.125,8,180,46,3,1,0,28,5,5.94286
34500,BANG! The Bullet!,2007,BaseGame,5 to under 12,3,8,1.85,380,40,7076,256,138,689,5094,1130,7.01032
37389,Open Season,1985,BaseGame,5 to under 12,2,6,1,1,45,8,0,0,0,1,2,8
14651,Nautilus,2012,BaseGame,5 to under 12,2,2,1.625,8,25,130,1,5,17,65,15,6.23925
31149,Battelo,2006,BaseGame,under 5,2,4,1,1,20,9,0,1,0,4,0,5
12225,Arena: Morituri te salutant,1997,BaseGame,12 to under 18,2,5,3.7778,9,30,120,6,34,59,74,24,7.63041
42807,Talisman (fourth edition): The Frostmarch Expansion,2009,PremiumGame,12 to under 18,2,6,2.1458,48,90,2737,36,62,213,930,183,7.25881
10603,Master Thieves,2004,BaseGame,5 to under 12,2,8,2.338,71,60,639,15,138,325,617,231,6.51855
23734,Spooks: The Haunting Mystery Game,2002,BaseGame,5 to under 12,3,6,2,4,30,18,0,2,2,8,8,5.5
53146,Thunderstone: Vicious Promo Pack,2012,PremiumGame,12 to under 18,1,5,1.6667,3,45,280,17,14,54,64,14,7.59844
26699,Mecca to Medina,2005,BaseGame,5 to under 12,2,6,2,1,30,10,0,1,4,13,7,6.03846
49887,Warhammer: Invasion  Realm of the Phoenix King,2011,PremiumGame,12 to under 18,2,2,2.75,4,45,329,6,18,25,47,20,7.5
14018,Charly,2010,BaseGame,5 to under 12,2,6,1.2941,17,20,184,6,6,25,203,46,5.86355
52449,Hoops on Fire,2011,BaseGame,5 to under 12,2,2,2.5,4,60,14,0,0,10,8,4,7.75
19554,Da geht was ab im Morgenland,1999,BaseGame,5 to under 12,2,5,1.6667,3,10,139,13,0,0,28,14,4.88571
21307,Mamoonia,2003,BaseGame,5 to under 12,1,6,2.5,2,180,71,9,1,7,26,21,4.46154
27894,With Hostile Intent,2005,BaseGame,under 5,2,8,4.5,2,120,0,0,4,20,4,5,8.5
31176,Split the Ward,2005,BaseGame,5 to under 12,2,6,2,1,30,33,1,0,0,18,9,3.87222
8940,Hive,2001,BaseGame,5 to under 12,2,2,2.3493,1374,20,19825,395,506,2597,16014,4465,7.35745
9005,Airlines Europe,2011,BaseGame,5 to under 12,2,5,2.4348,345,75,5186,104,578,1668,4315,1212,7.40412
8475,Colonia,2009,BaseGame,12 to under 18,3,6,3.1596,94,120,1216,67,55,209,950,294,6.57996
28912,Miss lahjat herra Hakkarainen?,2005,BaseGame,under 5,2,4,2,1,30,9,0,0,1,8,4,4.5
40091,Panzer Grenadier: Iron Wolves,2008,PremiumGame,under 5,2,2,3,1,60,51,0,3,5,13,8,7.88462
7918,Scotland Yard,1983,BaseGame,5 to under 12,3,6,1.9597,819,45,12462,724,82,596,8560,2392,6.52014
34312,Overtime,1992,PremiumGame,12 to under 18,2,6,1,2,120,15,0,2,2,7,2,6.85714
45811,Slam Attax,2010,BaseGame,5 to under 12,2,2,2,2,15,7,1,0,1,3,1,4
13577,1914: Glory's End,1994,BaseGame,12 to under 18,2,2,2.5263,19,180,384,18,6,9,99,57,6.2803
18896,Battle of the Sexes,1997,BaseGame,12 to under 18,2,8,1.0909,66,45,1188,155,3,7,783,349,3.37217
41970,Familia Gladiatoria,2007,BaseGame,under 5,2,8,1.6667,3,20,12,0,1,9,3,2,7.33333
63221,Masquerade: Dracula's Feast,2014,BaseGame,5 to under 12,4,8,1,1,5,3,0,0,1,1,1,10
18115,Wildlife DVD Boardgame,2006,BaseGame,5 to under 12,2,8,1.3333,6,60,63,2,0,1,34,16,4.58824
39920,Barrel Bowl,2008,BaseGame,under 5,1,4,1,1,30,1,0,0,0,2,1,5
10058,Atlantis,2009,BaseGame,5 to under 12,2,4,1.8394,137,45,1488,53,61,206,1389,375,6.5353
8482,PAX,2011,BaseGame,5 to under 12,1,4,2.1667,60,30,803,29,70,183,580,188,6.8348
15962,Octego,2007,BaseGame,5 to under 12,2,2,2,11,30,50,6,5,10,65,43,6.23171
64788,Arcadia Quest: Nibbles,2015,PremiumGame,12 to under 18,2,4,1.4,5,60,527,1,24,36,59,12,8.39322
8180,Dungeon Command: Curse of Undeath,2012,BaseGame,12 to under 18,1,2,2.4722,36,90,1400,27,89,227,445,93,7.59782
29220,Illuminati: Bavarian Fire Drill,2007,PremiumGame,12 to under 18,2,8,2.5556,27,180,1043,21,33,102,303,90,7.21102
17426,Raiders of the Lost Ark Game,1981,BaseGame,5 to under 12,2,6,1.25,4,30,71,6,10,9,30,21,5.25667
12377,Titicaca,2001,BaseGame,12 to under 18,2,5,2.92,25,60,382,39,28,35,204,79,6.27182
58811,Althingi,2013,BaseGame,12 to under 18,3,5,3,1,60,1,0,0,0,1,0,8
39103,Down In Flames: Winter War 1939-40,1995,PremiumGame,under 5,2,4,2.5,2,20,88,2,0,4,9,2,7.11111
10118,Santa Cruz,2012,BaseGame,5 to under 12,2,4,2.1757,74,45,958,43,98,275,744,196,6.76728
48099,Les Batailles de St Albans,2010,BaseGame,under 5,2,2,1,6,90,85,2,3,4,16,16,6.03125
68434,The Manhattan Project: Energy Empire,2016,BaseGame,12 to under 18,2,5,4,2,120,4,0,9,68,13,11,8.19231
55206,Quarriors! Quest of the Qladiator,2012,PremiumGame,12 to under 18,2,4,2.2,40,30,2424,48,139,388,658,134,7.50462
33670,The Cinderella Game,1990,BaseGame,5 to under 12,2,4,1,2,15,8,0,0,0,3,1,4.33333
26302,Muggins!,2003,BaseGame,5 to under 12,1,4,5,1,30,34,2,2,5,11,9,6.04545
51983,Bookmaker,2012,BaseGame,12 to under 18,3,9,2,3,45,42,5,6,14,19,9,6.07895
29388,Monopoly: Peanuts,2002,BaseGame,5 to under 12,2,6,1,1,120,48,2,2,3,21,9,5.04762
17877,Hirelings: The Ascent,2012,BaseGame,5 to under 12,2,6,2,3,30,97,6,2,13,40,14,4.95
10122,Midgard,2007,BaseGame,12 to under 18,3,5,2.3717,113,60,1143,132,34,164,903,414,6.65847
53989,Starship Command (3rd Edition),2012,BaseGame,5 to under 12,2,10,2,1,90,45,2,11,18,9,4,7.05556
16135,Cat & Mouse,1985,BaseGame,5 to under 12,2,2,1.25,4,2,91,3,1,1,37,17,5.97297
61605,Xenofaction,2014,BaseGame,12 to under 18,2,8,3.5,4,180,13,0,2,9,6,5,9.23333
18707,Clue Jr.: The Case of the Hidden Toys,1996,BaseGame,5 to under 12,2,4,1.1875,16,30,202,7,0,2,105,61,4.54457
60172,Black Stories: Shit Happens Edition,2013,BaseGame,12 to under 18,2,15,1,3,20,21,0,1,4,7,5,7.28571
52825,Schwarm!,2011,BaseGame,12 to under 18,1,1,2,5,15,71,2,9,15,14,10,6.03571
27637,Curbstone,2000,BaseGame,5 to under 12,2,6,2,1,60,11,0,0,0,4,1,2.75
21537,The Little Mermaid,2003,BaseGame,under 5,2,4,1,1,20,9,1,0,0,6,1,3.66667
14644,Halali,1997,BaseGame,12 to under 18,2,5,1.2,5,45,108,1,13,17,84,19,6.15476
58743,Karta doppio,2013,BaseGame,5 to under 12,2,2,3,1,15,2,0,0,0,2,0,8.5
28433,Tiger of Malaya,2006,BaseGame,under 5,2,2,3.4286,7,30,155,10,6,11,23,22,6.54783
60700,Perdition's Mouth: Abyssal Rift,2016,BaseGame,5 to under 12,1,6,3,1,180,5,0,23,130,6,5,7.25
19265,4X4,2000,BaseGame,5 to under 12,2,4,1,6,20,28,1,0,1,20,5,4.885
24863,When Darkness Comes: The Nameless Mist,2005,PremiumGame,12 to under 18,1,6,2.1667,6,90,279,18,15,29,62,26,6.52903
17441,Tension: The Crazy Naming Game,1992,BaseGame,5 to under 12,4,9,1,5,40,68,2,1,2,39,13,5.21282
68275,Neptun: Queenie 1,2014,PremiumGame,5 to under 12,3,5,2,1,60,43,1,0,1,4,1,6.5
61795,In The Margins,2013,BaseGame,5 to under 12,1,4,1,2,10,9,0,0,6,1,4,6.5
61417,Pixel Tactics: The Price Of Victory,2014,PremiumGame,12 to under 18,2,10,2,1,30,264,2,8,24,28,16,7.63036
19009,Big Bang,1995,BaseGame,5 to under 12,2,4,1,1,15,10,1,5,7,3,1,7
38522,Hinguere,2005,BaseGame,under 5,2,2,2.5,2,8,9,0,2,6,6,5,6.75
18727,Kings in the Corner,1996,BaseGame,5 to under 12,2,6,1.1071,28,30,490,43,0,9,233,109,5.04176
66288,California Gold: The Northern Counties Expansion,2015,PremiumGame,12 to under 18,3,6,2,2,120,35,0,3,5,4,3,7.8
50448,Rattus: Jester Promo Card,2011,PremiumGame,5 to under 12,2,4,1.7778,9,45,690,26,24,34,133,66,6.6959
7544,Arkadia,2006,BaseGame,5 to under 12,2,4,2.5811,487,60,3704,228,170,647,3546,1254,6.98329
11195,Star Trek: The Adventure Game,1985,BaseGame,5 to under 12,1,2,2.1429,28,180,618,25,79,163,238,125,6.82859
47429,Grossbeeren 20,2010,BaseGame,12 to under 18,2,2,1.6667,6,45,53,0,5,7,17,16,7.52941
8412,En Garde,1993,BaseGame,5 to under 12,2,2,1.3966,116,30,1653,52,119,304,1291,523,6.50838
50042,Just a Peiper Dream?,2010,BaseGame,12 to under 18,2,2,1.5,8,30,159,11,2,1,19,26,5.32632
44000,Check Your 6! Days Of Glory,2010,PremiumGame,under 5,2,5,3,1,120,19,0,3,1,5,0,8.6
65466,Uruk II: Promokarte Plnderung,2014,PremiumGame,12 to under 18,2,5,2,2,30,76,2,1,8,8,3,6.4375
40125,Munchkin Booty 2: Jump the Shark,2009,PremiumGame,5 to under 12,3,6,2,17,90,931,30,14,93,290,51,6.90407
14215,Domain,1983,BaseGame,5 to under 12,2,2,1.8235,17,15,296,32,3,23,140,74,5.99848
51141,Fresco: The Bishop's Favor,2011,PremiumGame,5 to under 12,2,4,1.9286,14,60,1094,38,25,51,201,98,7.01244
57480,Conquering Corsairs,2013,BaseGame,12 to under 18,2,4,3,3,30,23,2,2,6,6,3,7.58333
14256,Shift: The Single Card CCG,2013,BaseGame,12 to under 18,2,2,1.8333,12,25,299,15,9,39,87,30,6.93563
10084,Wrfel Bohnanza,2012,BaseGame,5 to under 12,2,5,1.3026,76,45,1518,27,73,150,922,241,6.67559
36257,Dungeons & Dragons Fantastic Locations: City of Peril,2007,PremiumGame,under 5,2,2,2,2,60,69,1,1,3,23,7,7.45652
32636,Locuras,1997,BaseGame,12 to under 18,2,24,3.5,2,75,13,1,0,0,11,2,5.01364
30466,Mongolian Goat Rodeo,2006,BaseGame,12 to under 18,2,8,3,2,60,37,1,16,29,16,9,6.275
10238,Ruhrschifffahrt 1769-1890,2012,BaseGame,12 to under 18,2,4,3.4898,49,120,556,8,120,264,323,117,7.39861
26538,Ping Win,1983,BaseGame,under 5,2,4,1,4,10,25,2,0,1,12,4,4.85833
20561,Glory Road,1986,BaseGame,12 to under 18,2,2,3,3,120,167,11,0,0,28,26,5.37143
39274,Freaky Forest: The Halloween Game,2008,BaseGame,under 5,3,6,1.5,2,15,11,0,1,1,7,5,5.57143
31015,Wiggly Worms,1991,BaseGame,under 5,2,4,1,1,15,12,0,0,1,7,3,5.92857
27302,Piquet: Cartouche,1995,PremiumGame,12 to under 18,2,6,2.6667,3,90,17,0,0,1,6,3,8
15710,CITY Alarm,2012,BaseGame,5 to under 12,2,4,1.3333,9,15,183,5,3,12,72,22,5.93333
26770,Mr. Gameshow,1987,BaseGame,5 to under 12,2,4,1.3333,3,30,17,1,4,8,7,4,5.71429
17399,Scene It? Harry Potter Second Edition,2007,BaseGame,5 to under 12,2,4,1,8,60,157,5,1,6,62,26,5.39871
59973,Minus Pocus,2013,BaseGame,5 to under 12,2,2,1,2,10,5,0,0,2,5,3,8.4
10030,New World: A Carcassonne Game,2008,BaseGame,5 to under 12,2,5,2.0649,154,45,2695,143,45,261,1689,490,6.51048
9576,Cold War: CIA vs KGB,2007,BaseGame,12 to under 18,2,2,1.8493,365,60,4547,269,75,380,2985,1054,6.69895
60175,Snowdonia: The Daffodil Line,2013,PremiumGame,5 to under 12,1,4,2.6667,3,45,487,6,54,75,48,46,8.03125
20070,The Classified Encyclopedia of Chess Variants,1994,BaseGame,5 to under 12,2,2,3,1,45,36,0,10,16,19,13,7.79474
59256,Eight-Year Resistance War,2013,BaseGame,5 to under 12,1,1,1,1,30,5,0,0,4,0,2,0
18585,Bakugan Battle Brawlers,2008,BaseGame,under 5,2,4,1.1667,18,15,110,4,1,3,91,57,4.68462
12123,The King's Armory,2015,BaseGame,12 to under 18,1,7,3.125,16,120,243,5,54,256,85,62,8.07
19450,Patton in Flames,2001,PremiumGame,12 to under 18,2,3,4.9091,11,120,224,10,13,22,46,30,6.93696
62991,Dmocracia,2014,BaseGame,12 to under 18,2,6,2,1,90,32,0,0,3,13,5,7.44
37888,SuperMarket Psycho,2008,BaseGame,under 5,4,5,1.5,2,30,48,4,3,2,19,6,4.3
15944,History of War,2003,BaseGame,12 to under 18,2,6,2.4667,15,60,231,20,4,27,93,41,5.88462
20652,Craters of Tharsis,1990,BaseGame,5 to under 12,2,2,1,1,45,5,0,1,1,1,2,5
29365,Ultimate Race,1999,BaseGame,12 to under 18,2,6,2,1,60,16,6,2,1,3,5,4.43333
18694,Simply Ingenious,2008,BaseGame,5 to under 12,2,4,1.1923,26,20,504,39,4,15,230,64,5.076
18731,Chez Dork,2001,BaseGame,12 to under 18,2,6,1.3333,36,30,815,72,10,32,478,148,5.24228
7705,Warhammer: Diskwars,2013,BaseGame,12 to under 18,2,4,2.7264,106,60,2192,117,106,391,966,231,7.53313
49884,Thunderstone: Promo Pack #2,2011,PremiumGame,12 to under 18,2,5,2.2857,7,45,555,43,30,88,157,37,7.55599
71095,Quadro,-99,BaseGame,under 5,2,2,2,2,20,6,0,0,0,4,3,4.5
8446,Nightfall: The Coldest War,2012,BaseGame,12 to under 18,2,5,2.8,20,45,1052,62,23,86,307,58,7.51417
13064,Kraby,2009,BaseGame,5 to under 12,2,4,2.0909,11,30,189,6,5,12,148,29,6.25932
58641,Star Trek Tactics: Movie Mini-Game,2013,BaseGame,12 to under 18,2,3,1,2,30,52,4,2,9,13,6,4.90385
38287,High Crusade,1994,BaseGame,under 5,2,6,1,1,45,2,0,0,0,1,2,8
64976,Calotada Wars,2014,BaseGame,5 to under 12,2,6,1,1,20,22,0,0,1,11,5,6.29091
10242,Grimoire,2010,BaseGame,12 to under 18,2,5,1.8488,86,30,1715,117,51,284,1012,289,6.54456
21793,Gung Ho!: ASL Module 9,1992,PremiumGame,12 to under 18,2,2,4.5952,42,120,979,15,17,24,280,93,8.10411
46980,We Didn't Playtest This at All: Blue Deck,2010,PremiumGame,5 to under 12,2,15,1,2,10,283,6,5,19,82,19,6.37195
58614,Krosmaster: Arena - Exp #1 - Fire and Ice,2013,PremiumGame,12 to under 18,2,4,2.8571,7,60,874,29,12,32,125,25,7.41248
16081,The Deck of Dice,1997,BaseGame,under 5,2,4,1.1667,6,30,149,5,11,15,42,50,6.21905
58428,Stars of Hope,2013,PremiumGame,5 to under 12,2,8,1,1,10,4,0,0,2,0,0,0
24696,Pardon?,1994,BaseGame,under 5,2,4,1,1,30,8,1,1,2,2,2,5.5
13591,Operation: Maccabee,2010,BaseGame,5 to under 12,1,4,1.6667,6,60,82,7,5,9,51,23,7.33824
60637,Firefly: The Game  Mal's Pretty Floral Bonnet Promo Card,2013,PremiumGame,12 to under 18,1,4,2.375,8,120,571,1,65,132,113,33,7.6208
14396,James Clavell's Noble House,1981,BaseGame,12 to under 18,2,5,2.7143,14,180,189,22,3,12,62,33,6.51613
55122,Suburbia: Essen SPIEL Expansion,2012,PremiumGame,5 to under 12,1,4,2.7619,21,90,1017,38,85,140,271,109,6.68339
12088,Spies!,1981,BaseGame,12 to under 18,2,5,2.3846,39,180,654,61,18,49,252,105,6.26409
17531,Toss Your Cookies,2007,BaseGame,5 to under 12,3,8,1.5556,9,15,237,18,8,26,120,55,5.41926
9673,DungeonQuest (third edition),2010,BaseGame,12 to under 18,1,4,2.1684,196,90,3598,145,147,693,2531,732,6.70685
49567,Planet kort,2007,BaseGame,5 to under 12,2,4,1,1,20,0,0,0,0,1,1,6
9438,Tsuro,2004,BaseGame,5 to under 12,2,8,1.2747,990,15,14100,289,338,1840,10908,2812,6.67825
15068,Paris vaut bien une messe !,2003,BaseGame,12 to under 18,2,2,2.6667,3,60,179,5,3,11,34,22,6.76471
22692,Orient-Express,1986,BaseGame,5 to under 12,2,4,1,1,45,49,5,1,4,15,7,5.81067
27239,Lynch Mob,2003,BaseGame,5 to under 12,8,22,2,1,20,69,9,0,6,7,10,6.45714
21649,Seize the Realm,2003,BaseGame,under 5,2,5,3,1,30,2,0,0,0,0,2,0
54576,Mausgetrixt,2012,BaseGame,5 to under 12,2,4,1,2,20,30,0,1,3,15,3,5.66667
18768,Halloween Party,2000,BaseGame,5 to under 12,3,6,1.5,6,30,191,15,6,4,67,22,3.70746
41651,MidEvil Deluxe,2009,BaseGame,12 to under 18,2,6,2.25,8,60,252,10,4,33,75,26,6.3288
17522,Dead Hand Chaos Poker,2004,BaseGame,5 to under 12,2,10,1.8,5,5,211,35,0,5,38,37,5.19763
18314,Creepy Freaks,2003,BaseGame,5 to under 12,2,4,1.7143,14,20,153,21,3,14,113,62,5.08407
69198,1941: Fire in the sky above Belgrade,2014,BaseGame,5 to under 12,2,2,2.5,6,40,8,0,0,0,7,4,9.28571
24815,Killer Bunnies and the Quest for the Magic Carrot Twilight WHITE Booster,2005,PremiumGame,12 to under 18,2,8,2.0909,33,90,1286,45,19,48,420,75,6.53481
8339,Kohle & Kolonie,2013,BaseGame,12 to under 18,3,5,3.8085,47,150,601,19,99,221,356,111,7.48462
7258,Taj Mahal,2000,BaseGame,12 to under 18,3,5,3.0082,731,100,6336,197,338,967,5828,1886,7.37255
24094,Soccer Master,1993,BaseGame,under 5,2,2,1,1,20,19,1,0,1,9,5,4.34444
64196,Reconquista,2014,BaseGame,12 to under 18,1,1,3,3,60,33,1,11,28,7,9,7.5
57054,Battle of Cannae,2012,BaseGame,5 to under 12,2,2,2,2,60,11,0,0,1,5,1,5.8
15410,Scotland Yard,1990,BaseGame,5 to under 12,2,2,3,1,60,112,3,0,1,33,7,6.66667
8166,Piece o' Cake,2008,BaseGame,5 to under 12,2,5,1.3701,154,20,1680,44,103,262,1636,528,6.60292
31184,Fox Two Reheat!,1998,BaseGame,12 to under 18,2,2,4,1,60,15,0,1,3,4,1,6.5
53561,Glory to Rome: Republic Expansion,2012,PremiumGame,12 to under 18,2,5,2.9333,15,60,1386,50,27,59,246,124,7.46382
17130,Futurisiko,1992,BaseGame,5 to under 12,3,6,2.1538,13,180,219,12,6,13,134,33,5.50522
16831,Card of the Dead,2011,BaseGame,5 to under 12,2,5,1.1739,23,15,632,32,8,32,290,60,5.64403
46755,"Caravelas: ""The Black Ship""",2010,PremiumGame,5 to under 12,2,4,1.75,4,60,123,15,3,13,33,19,6.08182
57438,Defenders of the Realm: Battlefields  Greenleaf Village and Fire River,2012,PremiumGame,12 to under 18,2,4,2,3,15,125,6,3,13,10,7,6.48
30831,Galaxy,2000,BaseGame,5 to under 12,2,2,1.5,2,5,17,0,0,0,9,9,5.33333
12739,Ab in die Tonne,2013,BaseGame,5 to under 12,2,5,1.1579,19,30,222,5,19,65,178,47,6.20899
58829,Cursed,2013,BaseGame,5 to under 12,3,8,1.5,2,12,9,0,2,12,6,4,6.83333
38662,Battleground: Kingdoms,2008,PremiumGame,under 5,2,12,2.625,8,60,238,10,13,30,48,25,7.89583
16704,Atlantis Treasure,2010,BaseGame,5 to under 12,2,4,1.7143,7,10,186,6,3,13,71,20,5.73521
22809,Tempest of the Gods,1995,BaseGame,5 to under 12,2,4,2.6667,3,60,65,10,0,2,27,15,4.65741
56179,Die Frsten von Catan: Sonderkarte Frhjahr 2012  Catan Mobil,2012,PremiumGame,under 5,2,2,1,1,45,65,5,3,10,4,2,6.375
22102,Leuthen 1757,2000,BaseGame,12 to under 18,2,2,2.1667,6,120,154,5,1,1,22,16,6.09091
17893,Walk the Plank,2007,BaseGame,5 to under 12,3,9,1.4,5,5,104,8,2,10,60,32,5.19417
11942,Callisto: The Game,2009,BaseGame,5 to under 12,2,4,1.6757,37,20,493,33,7,38,391,138,6.14322
43322,BloodLust,2009,BaseGame,5 to under 12,2,10,1.5,4,45,50,11,1,10,19,7,4.53947
19632,Kooky Kalooki,2002,BaseGame,5 to under 12,3,6,1,1,60,53,4,0,1,14,11,5.30357
7726,Big City,1999,BaseGame,5 to under 12,2,5,2.2191,251,60,2102,58,337,709,2058,797,6.91508
12079,Warhammer Fantasy Battle: The Island of Blood,2010,BaseGame,5 to under 12,2,2,3.7778,9,180,321,4,7,22,138,30,6.89565
68876,Adventure Time: Adventures in the Land of Ooo,2015,BaseGame,5 to under 12,1,5,1,1,90,4,0,0,6,2,1,9
12067,Ramparts,1993,BaseGame,12 to under 18,2,4,2.3667,30,45,569,50,10,26,271,90,6.26255
10025,Stockpile,2015,BaseGame,12 to under 18,2,5,2,54,45,586,5,175,525,365,113,7.77438
47402,Andale! Andale!,2010,BaseGame,5 to under 12,2,4,1,1,10,4,0,0,1,2,3,5.5
45269,Diamoniak,2009,BaseGame,5 to under 12,2,4,1,2,15,48,1,0,2,22,5,5.25909
12131,Wind River,2008,BaseGame,12 to under 18,3,4,2.16,25,60,239,18,37,95,200,81,6.478
8889,Legendary: A Marvel Deck Building Game,2012,BaseGame,12 to under 18,1,5,2.4503,513,45,11033,189,566,2350,7443,1525,7.6399
68057,Dragon Keepers,2016,BaseGame,5 to under 12,2,5,1,2,30,2,0,2,13,0,0,0
13134,Fluxx: The Board Game,2013,BaseGame,5 to under 12,2,4,2,15,30,738,26,17,108,288,68,5.97083
54357,Revolver Expansion 1.2: Hunt the Man Down,2012,PremiumGame,12 to under 18,2,2,2.4,5,45,387,4,13,31,65,27,7.47077
60358,Deck Delver,2013,BaseGame,5 to under 12,1,1,1,1,30,15,0,0,10,5,9,5.7
33353,NanoBlanks,2003,PremiumGame,5 to under 12,3,6,1,1,45,22,0,0,0,4,1,6.5
16969,Inspector Higgins,1988,BaseGame,5 to under 12,2,6,1,3,20,90,8,0,2,33,16,5.62121
39825,Loaded Questions: Political Party,2008,BaseGame,under 5,3,6,1,2,45,9,0,0,1,5,1,5.7
