Game_ID,Game_Name,Released_Year,Game_Type,Age_Category,Min_Players,Max_Players,Average_Complexity,Complexity_Raters,Average_Play_Time,Owner_Number,Trader_Number,HighInterest_Number,Interest_Number,Rater_Number,Comment_Number
50975,Battles of the Middle Ages: Marchfeld,2011,BaseGame,5 to under 12,1,2,2,1,60,25,0,0,0,1,4
11152,Make 'n' Break,2004,BaseGame,5 to under 12,2,4,1.2987,77,30,1126,78,12,67,713,245
31579,Resi und Rudi Ringel,2006,BaseGame,under 5,2,2,1,1,15,1,0,0,0,1,1
55809,Lords of Vegas: Sky Bridge / Building Boom,2012,PremiumGame,12 to under 18,2,4,2,3,60,225,26,35,45,20,16
33251,Phoenician Sea Trader,2005,BaseGame,under 5,2,4,2,1,90,4,0,0,4,1,5
34352,Armies of Antiquity,1999,PremiumGame,12 to under 18,2,6,3,1,120,51,2,2,3,17,5
55560,Paul Koenig's Market Garden: Nijmegen Bridge,2012,BaseGame,12 to under 18,2,2,1.875,8,50,83,1,14,23,20,14
15087,Barbarian Kings,1980,BaseGame,12 to under 18,2,5,2.3529,34,120,584,40,8,32,152,105
63750,Ogre: Strategic & Tactical Objectives Sponsored Counter Sheet,2014,PremiumGame,5 to under 12,2,3,1,2,45,113,3,6,11,16,6
14772,Anno Domini: Europa,2009,BaseGame,5 to under 12,2,8,1.3333,3,30,76,0,0,3,34,8
19624,ReBoot Mainframe Game,1995,BaseGame,5 to under 12,2,6,1,2,30,9,1,4,5,1,0
56640,Penny Arcade: The Game  Fruit F***er Prime Boss Promo,2011,PremiumGame,12 to under 18,2,4,1,1,30,88,8,8,6,13,1
12936,Glik,2006,BaseGame,5 to under 12,2,4,2,23,30,142,4,18,58,121,63
23216,Helpline,2002,BaseGame,5 to under 12,3,6,3,1,15,8,3,0,0,5,0
25751,Cinema,1995,BaseGame,12 to under 18,4,20,1,1,90,17,0,0,0,5,0
15898,Duel in the Desert,1986,BaseGame,12 to under 18,2,2,2.8889,9,90,194,17,3,6,40,27
51753,Fox and Crow in: Yay Pancakes!,2011,BaseGame,under 5,2,6,1,2,15,4,0,0,1,4,1
18405,Sorry! Spin,2010,BaseGame,5 to under 12,2,4,1,4,30,144,6,0,1,55,21
7298,Summoner Wars,2009,BaseGame,5 to under 12,2,4,2.2878,271,60,3867,91,216,1152,4144,946
7261,Glen More,2010,BaseGame,5 to under 12,2,5,2.6736,478,70,5922,92,703,1812,5851,1465
12337,Artificium,2014,BaseGame,5 to under 12,2,6,1.963,27,50,368,25,25,158,261,71
11063,Articulate!,1992,BaseGame,12 to under 18,4,8,1.3846,39,60,630,13,2,31,467,128
27176,Stardust,2006,BaseGame,under 5,2,4,1,2,30,23,1,0,2,7,2
51632,Best Spud,2011,BaseGame,12 to under 18,2,4,2,1,30,5,1,0,2,2,0
8725,Sleeping Queens,2005,BaseGame,5 to under 12,2,5,1.0545,110,10,2031,63,24,122,1052,414
19807,Struggle For The Throne,1984,BaseGame,12 to under 18,2,6,2.3333,3,60,91,4,3,5,25,11
33713,WYSIWYG,2000,BaseGame,5 to under 12,2,2,1,1,45,6,0,0,5,12,10
23017,The Artifact,2002,BaseGame,5 to under 12,4,4,1,1,30,13,0,0,2,2,3
31849,Rise and Fall of the 7 Civil Warlords,2005,BaseGame,12 to under 18,2,2,3,1,60,13,0,0,1,3,0
10439,Article 27: The UN Security Council Game,2012,BaseGame,5 to under 12,3,6,2.0976,41,30,729,46,102,326,583,188
8808,The Castles of Burgundy,2011,BaseGame,12 to under 18,2,4,3.0442,1176,90,20558,215,929,3681,15461,3244
15306,Rummikub XP,1992,BaseGame,5 to under 12,2,6,1,1,60,77,1,1,5,37,8
13820,Monster Island,2002,BaseGame,5 to under 12,2,2,1.4,5,45,126,3,18,25,41,18
21865,The Rise and Fall of the Magic Empire,1989,BaseGame,under 5,1,6,4,2,90,6,0,4,4,5,0
13373,Snake Oil: Party Potion,2014,BaseGame,5 to under 12,3,6,1.5,4,30,200,2,14,23,50,20
59598,Jurassic Park Electronic Battling Raptors Game,1996,BaseGame,5 to under 12,2,2,1,1,10,2,0,2,1,2,2
11156,Boomerang,2010,BaseGame,5 to under 12,3,5,1.48,25,30,432,17,5,30,305,48
53247,Quindiche,2010,BaseGame,5 to under 12,2,4,1,1,40,2,0,0,0,2,0
49324,Hot Shot Basketball,1990,BaseGame,5 to under 12,1,5,1,1,5,13,0,0,0,6,4
33370,UNO: American Kennel Club,2006,BaseGame,5 to under 12,2,10,1,1,30,17,0,2,2,6,4
54004,The Lord of the Rings: The Card Game  The Hobbit: Over Hill and Under Hill,2012,PremiumGame,12 to under 18,1,2,3.0667,30,60,3067,46,97,206,515,153
13938,Spycraft: Collectible Card Game,2004,BaseGame,5 to under 12,2,6,3.1,20,60,296,46,9,15,143,77
7625,Cleopatra and the Society of Architects,2006,BaseGame,5 to under 12,3,5,2.2836,603,60,6220,277,256,859,5129,1679
47599,Stronghold: Heroes,2010,PremiumGame,12 to under 18,2,4,3.25,8,120,923,51,26,67,94,62
56506,Puppet Master: Puppet Wars Game,2012,BaseGame,5 to under 12,2,4,2,1,30,3,0,1,0,1,1
24077,Woof Woof,1980,BaseGame,under 5,2,6,1,1,30,25,2,0,0,8,3
14486,Captain's Wager,2015,BaseGame,12 to under 18,2,5,1.875,8,30,303,6,6,36,52,36
15520,Grim End Manor,2014,BaseGame,12 to under 18,2,6,1.5,4,30,65,1,6,11,36,8
62082,MERCS: Recon  Counter Threat,2015,BaseGame,12 to under 18,1,5,3,2,90,90,5,15,74,12,30
8719,Penny Arcade: The Game  Gamers vs. Evil,2011,BaseGame,12 to under 18,2,4,2.2407,54,30,1129,59,27,122,683,192
13387,800 Heroes: Defense of Sihang Warehouse,2009,BaseGame,5 to under 12,1,2,1.7059,17,30,180,2,4,10,52,31
20455,Sidewinder,1983,BaseGame,5 to under 12,2,2,1,2,20,27,2,2,6,11,8
54749,The Ladies of Troyes,2012,PremiumGame,12 to under 18,2,4,3.4821,56,90,1965,21,295,618,575,209
19571,Cash Flow,1987,BaseGame,5 to under 12,2,6,1.6667,3,60,25,0,1,1,17,9
12184,Munchkin Panic,2014,BaseGame,5 to under 12,1,6,2.1111,9,60,551,22,18,112,149,38
11145,Reverse Charades,2010,BaseGame,5 to under 12,6,99,1.0625,16,30,477,23,29,104,212,77
47119,Kunterbunte Autorelli,2010,BaseGame,under 5,1,4,1,2,10,17,1,1,3,6,4
42467,ZAKU,2007,BaseGame,5 to under 12,2,2,1,1,30,4,0,0,0,1,0
21795,Red Barricades: ASL Historical Module 1,1990,PremiumGame,12 to under 18,2,2,4.3906,64,120,1051,13,46,74,362,154
60265,COACH,2013,BaseGame,5 to under 12,2,4,2.5,2,60,11,0,0,1,7,6
10208,PAX,2011,BaseGame,5 to under 12,1,4,2.1667,60,30,803,29,70,183,580,188
13443,Happy Pigs,2013,BaseGame,5 to under 12,3,6,2.8,10,30,57,0,22,70,70,21
10190,Munchkin Zombies,2011,BaseGame,5 to under 12,3,6,2.0122,82,90,3723,131,29,169,1440,233
15553,Laguna,2000,BaseGame,5 to under 12,2,4,2,11,30,218,22,12,18,118,39
10156,Burma,1999,BaseGame,12 to under 18,2,2,4,50,120,1022,21,50,115,258,139
50130,Heist,2011,BaseGame,5 to under 12,2,5,3,1,60,1,0,3,7,3,0
63499,Tschu-Tschu-Tschu... Die Eisenbahn,1988,BaseGame,under 5,1,5,1,1,15,2,0,0,0,1,1
8326,Dancing Eggs,2003,BaseGame,5 to under 12,2,4,1.0526,152,10,2195,37,129,353,1411,532
36197,Trivial Pursuit: Genus Kartensatz  2400 Fragen und Antworten,1995,PremiumGame,under 5,2,36,2,1,60,28,0,0,2,11,3
29489,Epic Dungeoneer: Call of the Lich Lord,2006,PremiumGame,12 to under 18,2,4,2.5385,26,60,867,45,39,89,252,77
11642,Khmer,2010,BaseGame,5 to under 12,2,2,1.4167,12,20,156,7,32,105,130,73
51583,Agricola: Biogas Plant Promo Card,2011,PremiumGame,12 to under 18,2,5,3.6,5,120,541,34,23,56,61,48
50426,Exposaurus,2011,BaseGame,5 to under 12,2,4,3,1,35,41,5,5,13,19,7
8038,Dungeon Command: Heart of Cormyr,2012,BaseGame,12 to under 18,2,2,2.5814,43,90,1810,55,71,224,646,143
26736,Scoop!,2002,BaseGame,12 to under 18,1,6,1.5,2,45,8,0,0,2,1,1
58393,La Guerre des Moutons 2,2013,PremiumGame,5 to under 12,2,4,2,1,30,44,0,1,6,14,5
9373,Port Royal,2014,BaseGame,5 to under 12,2,5,1.5449,167,50,2684,53,125,377,1878,401
9487,Fearsome Floors,2003,BaseGame,5 to under 12,2,7,1.8232,611,60,5427,184,272,833,5575,1845
34893,Verflixxt hoch 2,2007,PremiumGame,5 to under 12,2,6,1.7778,9,30,338,3,32,47,103,47
23074,Stadtgesprch,2004,BaseGame,12 to under 18,3,8,1.3333,3,45,29,3,0,1,12,4
33099,Caravan,1997,BaseGame,5 to under 12,5,8,2.5,2,120,7,0,1,6,2,5
8575,Pagoda,2014,BaseGame,5 to under 12,2,2,1.9412,34,45,1068,40,98,297,527,123
46531,Drakborgen II,1987,PremiumGame,under 5,1,4,2,5,60,114,0,1,8,64,15
8024,Timeline: Music & Cinema,2013,BaseGame,5 to under 12,2,8,1.1071,56,15,2076,11,72,222,988,155
26929,City Visions,2000,BaseGame,5 to under 12,2,8,1,1,30,3,0,0,0,1,0
63651,Monsoon Market,2014,BaseGame,12 to under 18,2,4,2,1,20,98,4,6,21,27,9
14978,Raider!,1981,BaseGame,12 to under 18,2,6,3.2727,11,90,106,3,4,11,36,15
17583,NASCAR Champions,1998,BaseGame,5 to under 12,2,5,1.1111,9,30,159,22,3,3,84,47
7092,7 Wonders,2010,BaseGame,5 to under 12,2,7,2.3384,2917,30,44982,464,1046,5806,36732,7126
10333,Kuhhandel Master,2009,BaseGame,5 to under 12,2,6,1.75,32,60,907,19,25,73,485,104
41998,Wildlife Rescue,2008,BaseGame,5 to under 12,2,6,2,2,30,23,1,1,4,12,7
8924,Space Hulk (third edition),2009,BaseGame,12 to under 18,2,2,2.7863,510,60,7424,207,440,1479,5235,1438
36804,You've Been Sentenced! Add-On Deck: Reader's Digest National Word Power Challenge (A-L),2008,PremiumGame,5 to under 12,3,10,1,2,45,31,2,2,1,5,1
12203,Fun Farm,2013,BaseGame,5 to under 12,2,10,1.0833,12,15,331,6,9,67,207,38
48726,Summoner Wars: Hawk's Strike Reinforcement Pack,2011,PremiumGame,5 to under 12,2,4,2.5714,7,30,1227,20,45,92,262,48
16388,The Witcher: The Adventure Card Game,2007,BaseGame,12 to under 18,2,4,2.0769,26,60,274,8,5,18,194,32
25978,Mighty Morphin Power Rangers War of the Zords,1994,BaseGame,5 to under 12,2,4,1,1,15,3,0,0,0,1,0
8613,Deep Sea Adventure,2014,BaseGame,5 to under 12,3,6,1.1667,42,30,678,3,89,258,417,132
35404,Mr. Kongo,2007,BaseGame,under 5,3,6,2,1,30,11,2,0,2,6,3
26562,Ancient Naval Wargames Rules: 500 BC to AD 500,1989,BaseGame,12 to under 18,2,2,3,1,120,14,2,4,4,2,2
60603,Songs of Artha,2015,BaseGame,12 to under 18,1,4,3,2,120,3,0,4,34,2,1
36328,Winds of War,2008,BaseGame,under 5,1,2,1.5,8,90,96,3,2,4,14,14
60579,"Amerigo Queenie 2: Cove Island, Bay Island & New Progress Tokens",2013,PremiumGame,12 to under 18,2,4,2.8571,7,75,761,10,29,42,112,46
17298,Knock!  Knock!,2004,BaseGame,5 to under 12,3,6,1.2424,33,20,425,32,2,22,216,83
11061,Kosmonauts,2012,BaseGame,5 to under 12,2,4,2.2333,30,60,342,18,37,106,264,81
17745,Discover India,2010,BaseGame,5 to under 12,2,5,1.7778,9,45,112,9,4,22,104,38
58379,Fingerpori,2012,BaseGame,12 to under 18,2,6,1,1,45,1,0,0,0,3,1
48837,The Farm: Card Game,2011,BaseGame,5 to under 12,2,2,2,2,60,12,0,2,5,5,5
28637,Pitch-A-Story!,2004,BaseGame,under 5,4,24,1,1,30,5,0,0,0,4,1
11926,Siesta,1999,BaseGame,5 to under 12,2,4,2.5909,22,60,403,28,21,42,266,111
17101,Wiggling Cow,2009,BaseGame,5 to under 12,1,4,1,6,15,53,2,1,6,31,21
42278,Prestels Kleiner Kunstkauz,2005,BaseGame,5 to under 12,2,4,1,1,30,3,0,0,0,1,1
9873,Norenberc,2010,BaseGame,12 to under 18,2,5,3.1358,81,90,951,39,112,330,876,251
35646,Dfifoo,1998,BaseGame,12 to under 18,3,33,3,1,60,21,3,0,0,4,0
65957,Bifrost: Chamado aos Deuses,2015,BaseGame,under 5,2,10,1,2,10,2,0,0,1,2,0
22660,Woods & Water,1995,BaseGame,under 5,2,4,1,3,60,58,6,3,3,26,10
10853,Robber Knights,2005,BaseGame,5 to under 12,2,4,1.9792,144,45,1789,178,20,86,1070,419
16564,Party & Co: Extreme,2005,BaseGame,12 to under 18,3,20,1.0909,11,30,152,3,1,2,98,16
33243,Frontier: Blood on the Plains,2005,PremiumGame,12 to under 18,2,8,3,1,120,73,0,8,6,17,6
21833,Suburban Slasher,1985,BaseGame,under 5,2,5,1,1,30,27,3,2,2,6,7
20267,GIPF Project Set 2,2001,PremiumGame,5 to under 12,2,2,3.3529,17,120,682,17,27,69,110,81
17289,PornStar,2001,BaseGame,18 to under 21,2,6,1.1667,6,20,48,0,5,15,33,22
27580,World Cup Cricket,1993,BaseGame,under 5,2,2,1,4,10,19,1,3,4,15,6
21693,Surprise!,2003,BaseGame,under 5,2,4,1,1,10,24,4,1,2,8,7
69639,48STORM,2014,BaseGame,12 to under 18,2,9,1.5,2,60,8,0,0,1,6,2
22333,Re-Loaded Questions,2002,PremiumGame,12 to under 18,3,6,1,4,30,35,6,1,6,16,9
63237,Dungeon Dice: Familiar Pack,2014,PremiumGame,5 to under 12,2,4,2,1,20,280,7,3,11,35,12
15285,The Campaigns of Frederick the Great,1993,BaseGame,12 to under 18,1,4,2.4444,9,180,186,7,1,8,53,21
43918,Skatterz,2009,BaseGame,5 to under 12,2,4,1,1,15,2,0,0,0,2,1
7245,Fresco,2010,BaseGame,5 to under 12,2,4,2.634,530,60,7954,227,542,1887,7066,1658
14507,Battlelines: The Stalingrad Campaign,2003,BaseGame,12 to under 18,2,6,2.875,8,60,120,10,10,23,57,50
16307,Tohuwabohu,2011,BaseGame,5 to under 12,2,4,1.5,4,20,101,5,8,17,45,12
52370,KaijuDce!,2011,BaseGame,5 to under 12,2,4,2,1,15,17,0,0,6,6,2
58414,A Game of Thrones: The Card Game  The Banners Gather,2013,PremiumGame,12 to under 18,2,4,3,1,60,161,2,9,9,24,3
67901,Intercardinal Yavalath,2015,BaseGame,5 to under 12,2,2,2,1,30,2,0,0,0,2,3
18985,Corner the Market,1999,BaseGame,12 to under 18,2,6,2,1,120,5,2,0,0,3,1
25757,Byrkrat,1980,BaseGame,5 to under 12,2,4,1,1,45,10,1,0,0,4,1
9648,Mystery of the Abbey,1995,BaseGame,5 to under 12,3,6,2.2158,672,120,7139,257,353,1325,6091,2036
18784,Superpower,1986,BaseGame,12 to under 18,2,6,2.1,10,90,247,23,0,6,118,44
12451,Koalition,1992,BaseGame,12 to under 18,4,10,2.3125,16,90,339,22,12,20,171,57
8414,Rolling Freight,2012,BaseGame,12 to under 18,2,5,3.0364,55,180,902,30,168,477,542,219
8415,HeroQuest Advanced Quest,1990,BaseGame,5 to under 12,2,5,2.3333,36,90,1025,30,74,144,549,106
14723,Rise of Cthulhu,2015,BaseGame,12 to under 18,2,2,1.6,5,30,188,3,10,43,50,20
21823,Gosford Park,2001,BaseGame,5 to under 12,2,6,2,1,45,11,0,0,0,2,1
53745,Creekos: The Card Game,2012,BaseGame,under 5,2,4,2,2,15,4,0,3,9,7,2
25432,Get Nifty,2005,BaseGame,5 to under 12,2,6,2.6667,6,40,61,1,0,1,26,14
18723,Vampire Hunter,2002,BaseGame,5 to under 12,2,4,1.2813,32,30,844,129,13,49,376,209
30109,WaveLength,2004,BaseGame,12 to under 18,4,8,1,5,45,52,5,0,2,23,8
19703,MegaNation,1990,BaseGame,under 5,2,8,2,2,180,19,5,0,1,9,6
46275,Gasp!,2010,BaseGame,5 to under 12,2,5,2,1,15,8,0,0,1,5,3
56294,Get Bit! Dolphin Die Expansion,2012,PremiumGame,5 to under 12,2,7,1,1,10,368,10,10,18,48,18
63825,Camelot: The Court,2014,BaseGame,5 to under 12,2,5,1,1,30,44,1,7,15,24,9
21727,Sack Armies,2001,BaseGame,5 to under 12,2,6,2,1,60,75,17,3,6,16,12
10960,ESSEN The Game: SPIEL'13,2014,BaseGame,5 to under 12,2,5,2.8462,26,75,442,10,17,76,230,75
69105,Peloponnes Box,2015,PremiumGame,5 to under 12,2,8,3,1,60,49,0,15,89,5,3
45268,RisiKo! Challenge,2010,BaseGame,12 to under 18,3,5,2,2,90,51,0,0,5,26,3
15853,SchuhBidu,2011,BaseGame,under 5,2,4,1,5,10,76,0,0,6,53,12
9276,Hansa,2004,BaseGame,5 to under 12,2,4,2.3532,586,60,4834,242,147,594,4294,1565
23587,Motorway,1980,BaseGame,5 to under 12,2,6,1,1,20,19,0,0,1,8,6
61657,La Bataille de Paris 1814,2013,BaseGame,5 to under 12,1,2,1.6667,6,180,68,1,2,6,17,10
10669,Longhorn,2013,BaseGame,5 to under 12,2,2,1.7692,26,15,878,32,87,282,403,85
13780,Real Action Stockcar Championship,1998,BaseGame,5 to under 12,1,20,2.75,8,90,98,11,25,26,54,30
12849,Kryptos,2014,BaseGame,5 to under 12,3,6,2.25,4,15,174,1,39,198,109,39
66670,Thieves!,2015,BaseGame,5 to under 12,3,6,1,4,20,27,0,2,5,10,4
17089,G.O.O.T.M.U.,1992,BaseGame,12 to under 18,2,6,1.4667,15,60,170,18,9,23,114,49
14390,Robots on the Line,2015,BaseGame,5 to under 12,2,4,2.1111,9,45,165,3,9,33,44,32
7963,Akrotiri,2014,BaseGame,12 to under 18,2,2,2.7679,56,45,1443,27,220,704,620,193
59988,Colossal Cave Adventure: The Card Game,2013,BaseGame,5 to under 12,1,5,2,1,30,5,1,0,1,1,1
12956,Diaballik,2004,BaseGame,5 to under 12,2,2,2.0833,12,20,95,1,6,30,95,31
17627,Ghostly Galleon,1991,BaseGame,5 to under 12,2,4,2,3,45,116,9,13,19,52,36
18772,Mystery on the Nile,1996,BaseGame,5 to under 12,2,6,1.5,8,30,138,10,3,4,72,34
70716,Rum & Bones: Mercenaries Promo Set #1,2015,PremiumGame,12 to under 18,2,6,1,1,60,48,0,1,2,5,2
11024,Airlines,1990,BaseGame,12 to under 18,2,6,2.4063,32,90,415,15,36,51,333,112
15164,Delve the Card Game,2009,BaseGame,under 5,1,1,1.4545,11,30,162,8,3,43,77,51
45589,ASL Journal #3,2001,PremiumGame,12 to under 18,2,2,4.5714,7,180,343,6,15,14,53,17
14187,Chaos & Alchemy,2012,BaseGame,12 to under 18,2,5,2.1818,11,20,313,19,11,51,112,39
50546,Moeraki: Kemu,2011,BaseGame,5 to under 12,2,2,2.75,4,25,42,1,3,9,23,12
41617,Monopoly: Seinfeld Collector's Edition,2009,BaseGame,5 to under 12,2,6,1.8,5,60,46,1,0,2,16,6
18386,Star Trek: The Next Generation Collectible Dice Game,1996,BaseGame,5 to under 12,2,2,2.1429,14,45,324,36,34,29,105,79
8891,Glory to Rome,2005,BaseGame,12 to under 18,2,5,2.9193,830,60,10980,231,867,2748,9499,2662
62130,Star Wars: The Card Game  Darkness and Light,2014,PremiumGame,5 to under 12,2,2,3,3,30,475,1,26,53,54,19
18926,Illuminati: Y2K,1999,PremiumGame,12 to under 18,2,6,2.5472,53,60,1446,35,30,63,572,172
20519,The Syndicate,1986,BaseGame,5 to under 12,2,4,2,2,60,8,3,0,0,5,3
55006,Immortal,2016,BaseGame,5 to under 12,2,4,2.3333,3,60,15,0,7,65,9,33
53468,Origins: Fleshed Out PnP Expansion,2012,PremiumGame,12 to under 18,1,5,2,1,180,11,0,2,3,3,2
11573,Jungle Treasure,2006,BaseGame,5 to under 12,2,4,1.1765,17,15,242,8,26,71,155,70
10262,Rockwell,2013,BaseGame,12 to under 18,2,4,3.0909,33,90,490,10,56,215,324,85
13087,Party Alias,2009,BaseGame,5 to under 12,4,24,1.25,12,30,257,4,2,6,184,24
22192,Knatsch: Die kleinen Sonderkarten,2002,PremiumGame,5 to under 12,2,6,1.25,4,30,81,3,5,2,18,11
9057,Francis Drake,2013,BaseGame,12 to under 18,3,5,2.9034,176,120,2882,60,490,1539,2091,559
27650,Gobi,2005,BaseGame,5 to under 12,2,6,1,4,30,51,4,0,3,17,7
48647,DungeonWorld,2010,BaseGame,5 to under 12,1,5,2,1,60,12,0,0,7,2,0
9328,Fire & Axe: A Viking Saga,2004,BaseGame,12 to under 18,3,5,2.6837,294,90,2294,74,347,1030,2274,899
50608,Magic ABC Duel,2011,BaseGame,5 to under 12,2,2,1,1,10,20,0,0,2,3,0
8291,Shark,1987,BaseGame,12 to under 18,2,6,2.226,146,90,1503,123,40,125,1088,430
8207,1st & Goal,2011,BaseGame,12 to under 18,2,4,1.8068,88,60,1602,99,118,348,930,315
22583,"Central Powers, Axis & Allies Variant",1995,PremiumGame,12 to under 18,2,5,2.5,2,180,72,4,5,10,21,12
16108,Rubik's Illusion,1989,BaseGame,under 5,2,2,1.7778,9,30,106,7,4,10,55,22
13477,Johari,2014,BaseGame,5 to under 12,2,4,2.2941,17,90,285,16,27,111,125,36
36261,Cluster Buster,2004,BaseGame,under 5,1,10,1,3,20,4,0,0,0,3,2
63752,ZERO Hour: Cyberspace,2014,BaseGame,12 to under 18,2,4,3,2,60,3,0,0,3,4,1
17595,Pirates vs. Ninjas,2012,BaseGame,5 to under 12,2,2,1,2,15,106,6,2,3,30,8
47872,Tannhuser: Oksana,2011,PremiumGame,12 to under 18,2,2,1.6667,3,60,498,9,20,32,53,19
7121,Commands & Colors: Ancients,2006,BaseGame,12 to under 18,2,2,2.6914,943,60,7770,213,574,2057,6080,2204
18027,Ratuki,2009,BaseGame,5 to under 12,2,5,1.1304,23,15,409,22,0,9,123,50
56450,Ogre: BGG 3-D Units Sponsored Counter Sheet,2013,PremiumGame,5 to under 12,2,2,2.2857,7,45,426,13,1,11,37,17
24922,Seebr und Landratte,1999,BaseGame,5 to under 12,2,4,1.5,2,30,11,3,0,0,8,5
59949,ConeZILLA,2013,BaseGame,5 to under 12,2,4,1,1,10,19,0,0,0,9,1
63828,Switching Tracks,2015,BaseGame,5 to under 12,2,5,2.6667,3,60,73,2,14,65,24,8
12309,Catchup,2010,BaseGame,5 to under 12,2,2,2.8,5,13,37,0,5,28,68,44
44002,SFIRS,2008,BaseGame,5 to under 12,2,2,4,1,30,1,0,1,2,1,0
30624,Jutland,2001,BaseGame,under 5,2,2,1,1,15,6,0,0,3,3,1
19094,Pharao,1984,BaseGame,5 to under 12,2,2,1.5,2,30,35,1,2,11,11,8
56775,Mice and Mystics: Needle Rapier,2012,PremiumGame,5 to under 12,1,4,2.7143,7,120,1430,44,35,81,189,70
24573,Keel Over,2003,BaseGame,21 and over,2,8,1,1,20,11,0,0,0,3,1
50520,Dungeons & Dragons: The Legend of Drizzt Board Game - Vierna Do'Urden Promo,2011,PremiumGame,12 to under 18,1,5,1,1,60,223,47,34,67,25,18
49365,Anima Tactics: Alis Testarossa,2009,PremiumGame,12 to under 18,2,12,2,2,60,8,0,0,0,2,0
27296,Schreck lass nach!,1996,BaseGame,5 to under 12,2,5,1,2,40,18,1,0,0,10,6
70344,Star Realms: Colony Wars,2015,BaseGame,12 to under 18,2,2,2,1,20,1,0,18,100,1,2
65861,Star Wars: Armada  Gladiator-class Star Destroyer Expansion Pack,2015,PremiumGame,12 to under 18,0,0,2.8,5,120,600,4,29,64,59,22
21973,Thin Ice,1989,BaseGame,5 to under 12,3,10,2,1,60,4,1,1,1,3,2
19845,The Fall of Castle Bondi,2002,PremiumGame,12 to under 18,1,6,2,1,60,66,6,4,7,11,9
46253,Cage,2010,BaseGame,12 to under 18,2,2,3,1,30,3,0,0,1,3,3
30004,Dead Man's Dice,2006,BaseGame,5 to under 12,2,6,1,2,20,41,3,4,7,14,8
65703,Swing State,2014,BaseGame,5 to under 12,2,10,2,1,45,4,0,1,1,3,1
36035,Indicios,1990,BaseGame,under 5,2,10,1,2,120,24,0,0,0,18,3
52232,1st & Goal: Southeast Division,2011,PremiumGame,under 5,2,4,1.6,5,60,283,9,21,22,64,24
50783,Pohjanmaan Valtias,2011,BaseGame,5 to under 12,2,6,3,2,90,19,1,1,2,15,6
64418,Krosmaster: Arena  Phaeris Promo,2014,PremiumGame,5 to under 12,2,4,3,1,60,28,0,12,17,5,2
62520,Crazy Adjudgement,2009,BaseGame,5 to under 12,2,6,1.3333,3,20,3,0,0,2,2,0
31645,City Blocks,2006,BaseGame,12 to under 18,2,4,2,1,30,4,0,0,3,4,5
55678,Spartacus: Magnetius Promo Card,2012,PremiumGame,12 to under 18,3,4,1,2,150,240,15,24,30,51,19
15543,Knock Out,1994,BaseGame,12 to under 18,3,5,2.2,5,60,179,20,5,7,81,28
19040,Cloudbusters,1998,BaseGame,12 to under 18,3,4,2,1,60,8,0,39,37,4,3
15093,Bharg,2008,BaseGame,under 5,2,2,1.7,10,30,27,0,0,4,53,34
43010,Sticks,2009,BaseGame,5 to under 12,2,8,2,1,60,5,0,0,0,4,4
67945,Cast & Capture,2015,BaseGame,5 to under 12,2,5,1,2,30,9,0,1,2,10,9
45220,Fast 111's Card Game,1981,BaseGame,5 to under 12,2,4,1,1,30,7,3,0,0,0,0
52030,Pathagon,2011,BaseGame,5 to under 12,2,2,1.5,2,10,45,4,4,18,28,7
57042,La Disfida,2012,BaseGame,5 to under 12,2,2,2,1,60,15,0,1,3,2,1
21088,Mobile Suit Z Gundam game: Take off MkII,1985,BaseGame,5 to under 12,2,4,1.5,2,90,3,0,3,5,2,2
19004,Piratenpoker,1998,BaseGame,5 to under 12,3,5,1,2,20,59,4,2,4,23,10
15027,Terra Turrium,1990,BaseGame,12 to under 18,2,4,2.25,8,90,248,24,10,14,78,25
61750,The Temple of the Flying Blades,2014,BaseGame,5 to under 12,4,5,2,1,40,9,0,0,2,7,2
51777,4-Way Countdown!,2004,BaseGame,5 to under 12,2,4,1,1,15,19,2,0,0,7,4
36114,Game Winning Drive Football,2007,BaseGame,under 5,1,2,1,1,5,14,0,1,2,7,6
11932,"Mage Tower, A Tower Defense Card Game",2013,BaseGame,12 to under 18,1,4,2.8,5,30,231,13,24,65,129,36
47363,IJN,2010,PremiumGame,12 to under 18,1,1,2.8571,14,120,408,11,22,60,60,39
48538,Zicke Zacke,2011,BaseGame,under 5,2,5,1,6,15,70,3,2,6,21,6
9331,Rise of Empires,2009,BaseGame,12 to under 18,2,5,3.5459,207,180,2445,125,132,556,1675,494
19876,Double Talk,1992,BaseGame,5 to under 12,2,8,1,1,60,43,6,0,0,14,7
34882,Adventures in Fairyland,2007,BaseGame,under 5,2,4,1,1,20,9,0,0,2,5,3
13951,Genesis,2010,BaseGame,5 to under 12,2,6,2.4286,21,60,321,40,9,47,252,100
61267,Evolution: Random Mutations,2013,BaseGame,12 to under 18,2,4,1.6667,3,55,61,0,6,24,29,2
9112,Taluva,2006,BaseGame,5 to under 12,2,4,2.2803,628,45,4960,102,530,1653,5181,1574
50877,BANG! Gold Rush,2011,PremiumGame,5 to under 12,4,7,2.1818,11,40,1069,13,40,124,281,77
16501,Slate,2011,BaseGame,12 to under 18,2,4,1.3333,3,70,247,10,3,7,33,31
61001,Elder Sign: Arkham Nights 2013 Promotional Ancient One Card,2013,PremiumGame,12 to under 18,1,8,2,1,90,31,2,71,108,7,4
